"DISTRITO";"DISTRITO_nome";"sexo";"Sexo";"faixa_idade";"fx_idade";"N";"n";"fator"
16;"STO ANTONIO DO DESC";"Feminino";2;"8";"fx35a39";2762.16548910412;90;30.6907276567124
16;"STO ANTONIO DO DESC";"Masculino";1;"8";"fx35a39";2550.08758260142;87;29.3113515241543
17;"VALPARAISO DE GOIAS";"Feminino";2;"8";"fx35a39";8200.216;151;54.3060662251656
17;"VALPARAISO DE GOIAS";"Masculino";1;"8";"fx35a39";7639.144;127;60.1507401574803
1;"AGUAS LINDAS DE GOIAS";"Feminino";2;"9";"fx40a44";7925.11523991276;132;60.0387518175209
1;"AGUAS LINDAS DE GOIAS";"Masculino";1;"9";"fx40a44";7440.53947316384;88;84.5515849223164
2;"ALEXANIA";"Feminino";2;"9";"fx40a44";914.927218204489;54;16.9430966334165
2;"ALEXANIA";"Masculino";1;"9";"fx40a44";843.339607701564;65;12.974455503101
4;"CIDADE OCID_J ABC";"Feminino";2;"9";"fx40a44";396.943118984664;78;5.08901434595723
4;"CIDADE OCID_J ABC";"Masculino";1;"9";"fx40a44";418.850005399568;64;6.54453133436825
3;"CIDADE OCID_SEDE";"Feminino";2;"9";"fx40a44";2232.4428699101;70;31.8920409987157
3;"CIDADE OCID_SEDE";"Masculino";1;"9";"fx40a44";1959.13712203024;74;26.4748259733816
8;"COCALZ de GOIAS_GIR/EDI";"Feminino";2;"9";"fx40a44";286.329007746479;55;5.20598195902689
8;"COCALZ de GOIAS_GIR/EDI";"Masculino";1;"9";"fx40a44";253.6462734375;61;4.15813563012295
7;"COCALZ de GOIAS_SEDE";"Feminino";2;"9";"fx40a44";296.419897887324;71;4.17492813925808
7;"COCALZ de GOIAS_SEDE";"Masculino";1;"9";"fx40a44";308.4887109375;68;4.53659869025735
6;"CRISTALINA_CAM LIND";"Feminino";2;"9";"fx40a44";326.131634129693;61;5.34642023163431
6;"CRISTALINA_CAM LIND";"Masculino";1;"9";"fx40a44";357.350543478261;73;4.89521292435974
5;"CRISTALINA_SEDE";"Feminino";2;"9";"fx40a44";1742.19236587031;78;22.3357995624398
5;"CRISTALINA_SEDE";"Masculino";1;"9";"fx40a44";1878.23445652174;70;26.8319208074534
9;"FORMOSA";"Feminino";2;"9";"fx40a44";4291.25084878913;103;41.6626295998945
9;"FORMOSA";"Masculino";1;"9";"fx40a44";3948.33741268382;97;40.7045094091116
11;"LUZIANIA_J INGA";"Feminino";2;"9";"fx40a44";2752.523125;72;38.2294878472222
11;"LUZIANIA_J INGA";"Masculino";1;"9";"fx40a44";2576.7674248535;54;47.7179152750648
10;"LUZIANIA_SEDE";"Feminino";2;"9";"fx40a44";4488.116875;97;46.2692461340206
10;"LUZIANIA_SEDE";"Masculino";1;"9";"fx40a44";4199.08302550845;92;45.6422067990048
12;"NOVO GAMA";"Feminino";2;"9";"fx40a44";4462.06731729598;102;43.7457580127057
12;"NOVO GAMA";"Masculino";1;"9";"fx40a44";4166.86735239852;83;50.2032211132352
14;"Pe BERNARDO_M ALTO";"Feminino";2;"9";"fx40a44";373.013429508197;65;5.73866814627995
14;"Pe BERNARDO_M ALTO";"Masculino";1;"9";"fx40a44";348.6353125;49;7.11500637755102
13;"Pe BERNARDO_SEDE";"Feminino";2;"9";"fx40a44";566.668485245902;82;6.91059128348661
13;"Pe BERNARDO_SEDE";"Masculino";1;"9";"fx40a44";534.974876077586;63;8.49166469964423
15;"PLANALTINA";"Feminino";2;"9";"fx40a44";3143.34087533156;78;40.2992419914303
15;"PLANALTINA";"Masculino";1;"9";"fx40a44";2786.01116673084;84;33.1667996039386
16;"STO ANTONIO DO DESC";"Feminino";2;"9";"fx40a44";2455.24969496403;66;37.2007529540004
16;"STO ANTONIO DO DESC";"Masculino";1;"9";"fx40a44";2226.06020728822;63;35.3342890045749
17;"VALPARAISO DE GOIAS";"Feminino";2;"9";"fx40a44";6886.563;121;56.9137438016529
17;"VALPARAISO DE GOIAS";"Masculino";1;"9";"fx40a44";6323.395;113;55.9592477876106
1;"AGUAS LINDAS DE GOIAS";"Feminino";2;"10";"fx45a49";6798.82116688602;114;59.6387821656669
1;"AGUAS LINDAS DE GOIAS";"Masculino";1;"10";"fx45a49";6566.62614613558;107;61.3703378143512
2;"ALEXANIA";"Feminino";2;"10";"fx45a49";763.087638554217;51;14.9625027167494
2;"ALEXANIA";"Masculino";1;"10";"fx45a49";727.48252967359;40;18.1870632418398
4;"CIDADE OCID_J ABC";"Feminino";2;"10";"fx45a49";273.984152187698;60;4.56640253646163
4;"CIDADE OCID_J ABC";"Masculino";1;"10";"fx45a49";311.288739483395;61;5.10309408989172
3;"CIDADE OCID_SEDE";"Feminino";2;"10";"fx45a49";1840.00524540266;71;25.9155668366572
3;"CIDADE OCID_SEDE";"Masculino";1;"10";"fx45a49";1651.51710553506;50;33.0303421107011
8;"COCALZ de GOIAS_GIR/EDI";"Feminino";2;"10";"fx45a49";235.904645435244;58;4.06732147302145
8;"COCALZ de GOIAS_GIR/EDI";"Masculino";1;"10";"fx45a49";192.675978632479;44;4.37899951437451
7;"COCALZ de GOIAS_SEDE";"Feminino";2;"10";"fx45a49";251.989053078556;45;5.59975673507903
7;"COCALZ de GOIAS_SEDE";"Masculino";1;"10";"fx45a49";253.666935897436;54;4.69753584995252
6;"CRISTALINA_CAM LIND";"Feminino";2;"10";"fx45a49";240.620731861199;44;5.46865299684543
6;"CRISTALINA_CAM LIND";"Masculino";1;"10";"fx45a49";276.337183643123;46;6.00733007919832
5;"CRISTALINA_SEDE";"Feminino";2;"10";"fx45a49";1492.9422681388;66;22.6203373960424
5;"CRISTALINA_SEDE";"Masculino";1;"10";"fx45a49";1554.56681635688;43;36.1527166594623
9;"FORMOSA";"Feminino";2;"10";"fx45a49";3492.79964635435;95;36.7663120668879
9;"FORMOSA";"Masculino";1;"10";"fx45a49";3294.99417578125;90;36.6110463975694
11;"LUZIANIA_J INGA";"Feminino";2;"10";"fx45a49";2270.87910369741;52;43.6707519941809
11;"LUZIANIA_J INGA";"Masculino";1;"10";"fx45a49";2014.95196014808;72;27.9854438909456
10;"LUZIANIA_SEDE";"Feminino";2;"10";"fx45a49";3821.85895665108;80;47.7732369581385
10;"LUZIANIA_SEDE";"Masculino";1;"10";"fx45a49";3591.45903440767;59;60.8721870238587
12;"NOVO GAMA";"Feminino";2;"10";"fx45a49";3647.47409083503;87;41.9249895498279
12;"NOVO GAMA";"Masculino";1;"10";"fx45a49";3505.35289033943;93;37.6919665627895
14;"Pe BERNARDO_M ALTO";"Feminino";2;"10";"fx45a49";267.626288828338;44;6.0824156551895
14;"Pe BERNARDO_M ALTO";"Masculino";1;"10";"fx45a49";286.680690121786;52;5.51309019464973
13;"Pe BERNARDO_SEDE";"Feminino";2;"10";"fx45a49";536.646464577657;61;8.79748302586323
13;"Pe BERNARDO_SEDE";"Masculino";1;"10";"fx45a49";454.025399188092;56;8.10759641407307
15;"PLANALTINA";"Feminino";2;"10";"fx45a49";2575.55230976431;65;39.6238816886817
15;"PLANALTINA";"Masculino";1;"10";"fx45a49";2367.85051641026;59;40.1330596001738
16;"STO ANTONIO DO DESC";"Feminino";2;"10";"fx45a49";2051.75508442777;74;27.7264200598347
16;"STO ANTONIO DO DESC";"Masculino";1;"10";"fx45a49";1885.93645093946;59;31.9650245921942
17;"VALPARAISO DE GOIAS";"Feminino";2;"10";"fx45a49";5468.184;114;47.9665263157895
17;"VALPARAISO DE GOIAS";"Masculino";1;"10";"fx45a49";4967.009;90;55.1889888888889
1;"AGUAS LINDAS DE GOIAS";"Feminino";2;"11";"fx50a54";5146.12922339083;102;50.4522472881454
1;"AGUAS LINDAS DE GOIAS";"Masculino";1;"11";"fx50a54";5041.29249863228;103;48.9445873653619
2;"ALEXANIA";"Feminino";2;"11";"fx50a54";625.093445454545;54;11.5758045454545
2;"ALEXANIA";"Masculino";1;"11";"fx50a54";623.07556;49;12.715827755102
4;"CIDADE OCID_J ABC";"Feminino";2;"11";"fx50a54";157.394129901961;39;4.0357469205631
4;"CIDADE OCID_J ABC";"Masculino";1;"11";"fx50a54";173.198327402135;48;3.60829848754448
3;"CIDADE OCID_SEDE";"Feminino";2;"11";"fx50a54";1534.9537622549;61;25.1631764304082
3;"CIDADE OCID_SEDE";"Masculino";1;"11";"fx50a54";1345.17367615658;53;25.3806353991808
8;"COCALZ de GOIAS_GIR/EDI";"Feminino";2;"11";"fx50a54";177.30511758794;43;4.1233748276265
8;"COCALZ de GOIAS_GIR/EDI";"Masculino";1;"11";"fx50a54";183.793065671642;29;6.33769191971179
7;"COCALZ de GOIAS_SEDE";"Feminino";2;"11";"fx50a54";232.712966834171;58;4.01229253162364
7;"COCALZ de GOIAS_SEDE";"Masculino";1;"11";"fx50a54";197.208617910448;55;3.58561123473541
6;"CRISTALINA_CAM LIND";"Feminino";2;"11";"fx50a54";172.106980062959;38;4.5291310542884
6;"CRISTALINA_CAM LIND";"Masculino";1;"11";"fx50a54";201.977033009709;32;6.3117822815534
5;"CRISTALINA_SEDE";"Feminino";2;"11";"fx50a54";1292.33901993704;38;34.0089215772906
5;"CRISTALINA_SEDE";"Masculino";1;"11";"fx50a54";1327.70196699029;45;29.5044881553398
9;"FORMOSA";"Feminino";2;"11";"fx50a54";2941.09857270294;72;40.8485912875409
9;"FORMOSA";"Masculino";1;"11";"fx50a54";2732.92802124834;70;39.0418288749763
11;"LUZIANIA_J INGA";"Feminino";2;"11";"fx50a54";1780.53761361702;51;34.9125022277847
11;"LUZIANIA_J INGA";"Masculino";1;"11";"fx50a54";1653.4171969697;38;43.5109788676236
10;"LUZIANIA_SEDE";"Feminino";2;"11";"fx50a54";3249.02224340425;72;45.1253089361702
10;"LUZIANIA_SEDE";"Masculino";1;"11";"fx50a54";2972.56954545455;76;39.1127571770335
12;"NOVO GAMA";"Feminino";2;"11";"fx50a54";2759.56805402231;79;34.9312411901559
12;"NOVO GAMA";"Masculino";1;"11";"fx50a54";2628.23738875306;75;35.0431651833741
14;"Pe BERNARDO_M ALTO";"Feminino";2;"11";"fx50a54";252.162394233937;49;5.14617131089668
14;"Pe BERNARDO_M ALTO";"Masculino";1;"11";"fx50a54";267.5991009375;36;7.433308359375
13;"Pe BERNARDO_SEDE";"Feminino";2;"11";"fx50a54";447.625551894563;42;10.6577512355848
13;"Pe BERNARDO_SEDE";"Masculino";1;"11";"fx50a54";388.4503078125;43;9.03372808866279
15;"PLANALTINA";"Feminino";2;"11";"fx50a54";2130.97282018349;58;36.7409106928187
15;"PLANALTINA";"Masculino";1;"11";"fx50a54";1974.29834882199;65;30.3738207511075
16;"STO ANTONIO DO DESC";"Feminino";2;"11";"fx50a54";1586.70726123128;65;24.4108809420197
16;"STO ANTONIO DO DESC";"Masculino";1;"11";"fx50a54";1443.5221010453;39;37.0133872062897
17;"VALPARAISO DE GOIAS";"Feminino";2;"11";"fx50a54";4421.858;65;68.0285846153846
17;"VALPARAISO DE GOIAS";"Masculino";1;"11";"fx50a54";3866.754;66;58.5871818181818
1;"AGUAS LINDAS DE GOIAS";"Feminino";2;"12";"fx55a59";3312.83985563161;65;50.9667670097171
1;"AGUAS LINDAS DE GOIAS";"Masculino";1;"12";"fx55a59";3311.50740663176;59;56.1272441801994
2;"ALEXANIA";"Feminino";2;"12";"fx55a59";526.471059958071;46;11.4450230425668
2;"ALEXANIA";"Masculino";1;"12";"fx55a59";486.854408888889;38;12.811958128655
4;"CIDADE OCID_J ABC";"Feminino";2;"12";"fx55a59";116.585909598214;26;4.48407344608517
4;"CIDADE OCID_J ABC";"Masculino";1;"12";"fx55a59";128.420142857143;30;4.28067142857143
3;"CIDADE OCID_SEDE";"Feminino";2;"12";"fx55a59";1204.72106584821;58;20.771052859452
3;"CIDADE OCID_SEDE";"Masculino";1;"12";"fx55a59";995.256107142857;45;22.1168023809524
8;"COCALZ de GOIAS_GIR/EDI";"Feminino";2;"12";"fx55a59";145.874615549598;34;4.29042986910582
8;"COCALZ de GOIAS_GIR/EDI";"Masculino";1;"12";"fx55a59";127.718760806916;22;5.8053982184962
7;"COCALZ de GOIAS_SEDE";"Feminino";2;"12";"fx55a59";188.06975227882;51;3.6876422015455
7;"COCALZ de GOIAS_SEDE";"Masculino";1;"12";"fx55a59";149.430950144092;39;3.83156282420749
6;"CRISTALINA_CAM LIND";"Feminino";2;"12";"fx55a59";147.568922305764;20;7.37844611528822
6;"CRISTALINA_CAM LIND";"Masculino";1;"12";"fx55a59";185.335104651163;36;5.14819735142119
5;"CRISTALINA_SEDE";"Feminino";2;"12";"fx55a59";1030.03107769424;36;28.6119743803954
5;"CRISTALINA_SEDE";"Masculino";1;"12";"fx55a59";1040.72789534884;35;29.7350827242525
9;"FORMOSA";"Feminino";2;"12";"fx55a59";2307.73884273709;83;27.8040824426156
9;"FORMOSA";"Masculino";1;"12";"fx55a59";2153.16832893949;46;46.8080071508584
11;"LUZIANIA_J INGA";"Feminino";2;"12";"fx55a59";1303.52316531792;33;39.5007019793309
11;"LUZIANIA_J INGA";"Masculino";1;"12";"fx55a59";1216.26481404791;19;64.0139375814689
10;"LUZIANIA_SEDE";"Feminino";2;"12";"fx55a59";2480.18276223507;64;38.7528556599229
10;"LUZIANIA_SEDE";"Masculino";1;"12";"fx55a59";2237.42375883069;46;48.639646931102
12;"NOVO GAMA";"Feminino";2;"12";"fx55a59";1969.96486319218;60;32.8327477198697
12;"NOVO GAMA";"Masculino";1;"12";"fx55a59";1784.98123905429;53;33.6788913029111
14;"Pe BERNARDO_M ALTO";"Feminino";2;"12";"fx55a59";203.75592394958;34;5.9928212926347
14;"Pe BERNARDO_M ALTO";"Masculino";1;"12";"fx55a59";226.005686756238;39;5.79501760913431
13;"Pe BERNARDO_SEDE";"Feminino";2;"12";"fx55a59";331.483518067227;39;8.49957738633915
13;"Pe BERNARDO_SEDE";"Masculino";1;"12";"fx55a59";301.817720921305;37;8.15723570057582
15;"PLANALTINA";"Feminino";2;"12";"fx55a59";1643.05770491803;40;41.0764426229508
15;"PLANALTINA";"Masculino";1;"12";"fx55a59";1403.50673796791;35;40.100192513369
16;"STO ANTONIO DO DESC";"Feminino";2;"12";"fx55a59";1177.30408108108;48;24.5271683558559
16;"STO ANTONIO DO DESC";"Masculino";1;"12";"fx55a59";986.733192857143;45;21.9274042857143
17;"VALPARAISO DE GOIAS";"Feminino";2;"12";"fx55a59";3285.234;56;58.6648928571429
17;"VALPARAISO DE GOIAS";"Masculino";1;"12";"fx55a59";2874.123;46;62.4809347826087
1;"AGUAS LINDAS DE GOIAS";"Feminino";2;"13";"fx60a64";2042.81865029636;51;40.0552676528698
1;"AGUAS LINDAS DE GOIAS";"Masculino";1;"13";"fx60a64";2178.88298387097;42;51.8781662826421
2;"ALEXANIA";"Feminino";2;"13";"fx60a64";428.090506870229;40;10.7022626717557
2;"ALEXANIA";"Masculino";1;"13";"fx60a64";362.51107;34;10.6620902941176
4;"CIDADE OCID_J ABC";"Feminino";2;"13";"fx60a64";106.968077192982;14;7.64057694235589
4;"CIDADE OCID_J ABC";"Masculino";1;"13";"fx60a64";92.7738746506986;9;10.3082082945221
3;"CIDADE OCID_SEDE";"Feminino";2;"13";"fx60a64";883.408775438597;50;17.6681755087719
3;"CIDADE OCID_SEDE";"Masculino";1;"13";"fx60a64";715.42930259481;49;14.600598012139
8;"COCALZ de GOIAS_GIR/EDI";"Feminino";2;"13";"fx60a64";105.829593043478;24;4.40956637681159
8;"COCALZ de GOIAS_GIR/EDI";"Masculino";1;"13";"fx60a64";100.94935658363;27;3.73886505865296
7;"COCALZ de GOIAS_SEDE";"Feminino";2;"13";"fx60a64";188.508962608696;52;3.62517235785953
7;"COCALZ de GOIAS_SEDE";"Masculino";1;"13";"fx60a64";137.658213523132;31;4.44058753300425
6;"CRISTALINA_CAM LIND";"Feminino";2;"13";"fx60a64";126.561196261682;22;5.75278164825828
6;"CRISTALINA_CAM LIND";"Masculino";1;"13";"fx60a64";143.374573298429;23;6.23367709993171
5;"CRISTALINA_SEDE";"Feminino";2;"13";"fx60a64";776.242003738318;50;15.5248400747664
5;"CRISTALINA_SEDE";"Masculino";1;"13";"fx60a64";779.699926701571;38;20.5184191237255
9;"FORMOSA";"Feminino";2;"13";"fx60a64";1745.87021176471;62;28.1591969639469
9;"FORMOSA";"Masculino";1;"13";"fx60a64";1589.31423076923;64;24.8330348557692
11;"LUZIANIA_J INGA";"Feminino";2;"13";"fx60a64";902.619813008131;30;30.087327100271
11;"LUZIANIA_J INGA";"Masculino";1;"13";"fx60a64";845.452289648139;33;25.6197663529739
10;"LUZIANIA_SEDE";"Feminino";2;"13";"fx60a64";1878.42501626016;66;28.4609850948509
10;"LUZIANIA_SEDE";"Masculino";1;"13";"fx60a64";1629.90718255992;55;29.634676046544
12;"NOVO GAMA";"Feminino";2;"13";"fx60a64";1397.45711297071;48;29.1136898535565
12;"NOVO GAMA";"Masculino";1;"13";"fx60a64";1234.21524390244;41;30.1028108268888
14;"Pe BERNARDO_M ALTO";"Feminino";2;"13";"fx60a64";165.648356563246;23;7.20210245927156
14;"Pe BERNARDO_M ALTO";"Masculino";1;"13";"fx60a64";167.123843612335;26;6.42784013893595
13;"Pe BERNARDO_SEDE";"Feminino";2;"13";"fx60a64";273.387125059666;35;7.81106071599045
13;"Pe BERNARDO_SEDE";"Masculino";1;"13";"fx60a64";250.017270044053;35;7.14335057268722
15;"PLANALTINA";"Feminino";2;"13";"fx60a64";1247.64001602564;40;31.191000400641
15;"PLANALTINA";"Masculino";1;"13";"fx60a64";1050.98256287425;32;32.8432050898204
16;"STO ANTONIO DO DESC";"Feminino";2;"13";"fx60a64";844.819944672131;43;19.6469754574914
16;"STO ANTONIO DO DESC";"Masculino";1;"13";"fx60a64";747.493909031199;36;20.7637196953111
17;"VALPARAISO DE GOIAS";"Feminino";2;"13";"fx60a64";2240.34;54;41.4877777777778
17;"VALPARAISO DE GOIAS";"Masculino";1;"13";"fx60a64";2006.568;38;52.8044210526316
1;"AGUAS LINDAS DE GOIAS";"Feminino";2;"14";"fx65a69";1364.53887533157;30;45.4846291777188
1;"AGUAS LINDAS DE GOIAS";"Masculino";1;"14";"fx65a69";1442.104475;28;51.50373125
2;"ALEXANIA";"Feminino";2;"14";"fx65a69";346.84242031746;32;10.8388256349206
2;"ALEXANIA";"Masculino";1;"14";"fx65a69";274.877496710526;24;11.4532290296053
4;"CIDADE OCID_J ABC";"Feminino";2;"14";"fx65a69";63.1846725768322;10;6.31846725768322
4;"CIDADE OCID_J ABC";"Masculino";1;"14";"fx65a69";58.1465758513932;18;3.2303653250774
3;"CIDADE OCID_SEDE";"Feminino";2;"14";"fx65a69";606.231317966903;44;13.7779844992478
3;"CIDADE OCID_SEDE";"Masculino";1;"14";"fx65a69";457.904284829721;38;12.0501127586769
8;"COCALZ de GOIAS_GIR/EDI";"Feminino";2;"14";"fx65a69";79.258154822335;21;3.77419784868262
8;"COCALZ de GOIAS_GIR/EDI";"Masculino";1;"14";"fx65a69";71.89445;26;2.76517115384615
7;"COCALZ de GOIAS_SEDE";"Feminino";2;"14";"fx65a69";135.459391878173;39;3.47331774046596
7;"COCALZ de GOIAS_SEDE";"Masculino";1;"14";"fx65a69";120.63645;30;4.021215
6;"CRISTALINA_CAM LIND";"Feminino";2;"14";"fx65a69";85.5043607940447;21;4.07163622828784
6;"CRISTALINA_CAM LIND";"Masculino";1;"14";"fx65a69";61.7239975429975;20;3.08619987714988
5;"CRISTALINA_SEDE";"Feminino";2;"14";"fx65a69";564.651439205955;32;17.6453574751861
5;"CRISTALINA_SEDE";"Masculino";1;"14";"fx65a69";599.372502457002;32;18.7303907017813
9;"FORMOSA";"Feminino";2;"14";"fx65a69";1275.29802596054;61;20.9065250157466
9;"FORMOSA";"Masculino";1;"14";"fx65a69";1122.5493627451;27;41.5759023238925
11;"LUZIANIA_J INGA";"Feminino";2;"14";"fx65a69";636.503936507936;23;27.6740841959972
11;"LUZIANIA_J INGA";"Masculino";1;"14";"fx65a69";524.761178758415;19;27.6190094083376
10;"LUZIANIA_SEDE";"Feminino";2;"14";"fx65a69";1356.28876190476;33;41.0996594516595
10;"LUZIANIA_SEDE";"Masculino";1;"14";"fx65a69";1182.20345100972;39;30.3129090002493
12;"NOVO GAMA";"Feminino";2;"14";"fx65a69";1022.43444094488;44;23.237146385111
12;"NOVO GAMA";"Masculino";1;"14";"fx65a69";846.651470684039;44;19.2420788791827
14;"Pe BERNARDO_M ALTO";"Feminino";2;"14";"fx65a69";108.42995049505;25;4.33719801980198
14;"Pe BERNARDO_M ALTO";"Masculino";1;"14";"fx65a69";116.986731952663;30;3.89955773175542
13;"Pe BERNARDO_SEDE";"Feminino";2;"14";"fx65a69";253.003217821782;26;9.73089299314547
13;"Pe BERNARDO_SEDE";"Masculino";1;"14";"fx65a69";224.107113017751;26;8.61950434683659
15;"PLANALTINA";"Feminino";2;"14";"fx65a69";907.94877007874;36;25.2207991688539
15;"PLANALTINA";"Masculino";1;"14";"fx65a69";772.604191639871;25;30.9041676655949
16;"STO ANTONIO DO DESC";"Feminino";2;"14";"fx65a69";600.514305439331;32;18.7660720449791
16;"STO ANTONIO DO DESC";"Masculino";1;"14";"fx65a69";530.954153469388;41;12.9501013041314
17;"VALPARAISO DE GOIAS";"Feminino";2;"14";"fx65a69";1464.683;32;45.77134375
17;"VALPARAISO DE GOIAS";"Masculino";1;"14";"fx65a69";1311.439;29;45.2220344827586
1;"AGUAS LINDAS DE GOIAS";"Feminino";2;"15";"fx70m";1868.33364648968;61;30.628420434257
1;"AGUAS LINDAS DE GOIAS";"Masculino";1;"15";"fx70m";1871.94844477893;45;41.5988543284206
2;"ALEXANIA";"Feminino";2;"15";"fx70m";623.201893799622;62;10.051643448381
2;"ALEXANIA";"Masculino";1;"15";"fx70m";555.26930706422;70;7.932418672346
4;"CIDADE OCID_J ABC";"Feminino";2;"15";"fx70m";84.0604546583851;26;3.23309440993789
4;"CIDADE OCID_J ABC";"Masculino";1;"15";"fx70m";82.5537894339623;19;4.34493628599802
3;"CIDADE OCID_SEDE";"Feminino";2;"15";"fx70m";889.100962732919;35;25.402884649512
3;"CIDADE OCID_SEDE";"Masculino";1;"15";"fx70m";616.205071132076;28;22.0073239690027
8;"COCALZ de GOIAS_GIR/EDI";"Feminino";2;"15";"fx70m";99.4001446153846;34;2.92353366515837
8;"COCALZ de GOIAS_GIR/EDI";"Masculino";1;"15";"fx70m";114.720432786885;24;4.78001803278689
7;"COCALZ de GOIAS_SEDE";"Feminino";2;"15";"fx70m";213.860917202797;52;4.11270994620764
7;"COCALZ de GOIAS_SEDE";"Masculino";1;"15";"fx70m";192.730327081967;58;3.32293667382702
6;"CRISTALINA_CAM LIND";"Feminino";2;"15";"fx70m";77.6742088343559;19;4.08811625443978
6;"CRISTALINA_CAM LIND";"Masculino";1;"15";"fx70m";94.4248989140272;22;4.29204085972851
5;"CRISTALINA_SEDE";"Feminino";2;"15";"fx70m";896.240871165644;62;14.4554979220265
5;"CRISTALINA_SEDE";"Masculino";1;"15";"fx70m";854.116131085973;61;14.0019037882946
9;"FORMOSA";"Feminino";2;"15";"fx70m";2333.2616610984;119;19.6072408495664
9;"FORMOSA";"Masculino";1;"15";"fx70m";1881.35863877604;84;22.3971266520957
11;"LUZIANIA_J INGA";"Feminino";2;"15";"fx70m";958.361006802721;29;33.0469312690593
11;"LUZIANIA_J INGA";"Masculino";1;"15";"fx70m";833.158643328811;35;23.8045326665375
10;"LUZIANIA_SEDE";"Feminino";2;"15";"fx70m";2327.02031964286;86;27.0583758098007
10;"LUZIANIA_SEDE";"Masculino";1;"15";"fx70m";1902.56529122569;83;22.9224733882613
12;"NOVO GAMA";"Feminino";2;"15";"fx70m";1499.46370483589;48;31.238827184081
12;"NOVO GAMA";"Masculino";1;"15";"fx70m";1282.71587248148;55;23.3221067723906
14;"Pe BERNARDO_M ALTO";"Feminino";2;"15";"fx70m";182.119876620825;39;4.669740426175
14;"Pe BERNARDO_M ALTO";"Masculino";1;"15";"fx70m";223.56896893401;36;6.21024913705584
13;"Pe BERNARDO_SEDE";"Feminino";2;"15";"fx70m";435.570038251473;56;7.77803639734774
13;"Pe BERNARDO_SEDE";"Masculino";1;"15";"fx70m";404.356221590525;48;8.42408794980259
15;"PLANALTINA";"Feminino";2;"15";"fx70m";1382.42006487013;50;27.6484012974026
15;"PLANALTINA";"Masculino";1;"15";"fx70m";1208.19802091392;41;29.4682444125347
16;"STO ANTONIO DO DESC";"Feminino";2;"15";"fx70m";1032.2390791206;44;23.4599790709228
16;"STO ANTONIO DO DESC";"Masculino";1;"15";"fx70m";872.997449789326;50;17.4599489957865
17;"VALPARAISO DE GOIAS";"Feminino";2;"15";"fx70m";2183.48321;36;60.6523113888889
17;"VALPARAISO DE GOIAS";"Masculino";1;"15";"fx70m";1683.19896;32;52.5999675
