"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_informante"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"cod_rel_pess_refe_uc"	"num_familia"	"cod_cond_familia"	"cod_cond_presenca"	"dat_dia_nasc"	"dat_mes_nasc"	"dat_ano_nasc"	"idade_anos"	"idade_mes"	"idade_dia"	"cod_sexo"	"cod_sabe_ler"	"cod_freq_escola"	"cod_curso_freq"	"cod_dur_primeiro_grau_eh"	"cod_serie_freq"	"cod_nivel_instr"	"cod_dur_primeiro_grau_era"	"cod_serie_com_aprovacao"	"cod_concluiu_curso"	"anos_de_estudo"	"cod_cor_raca"	"cod_sit_receita"	"cod_sit_despesa"	"cod_tem_cartao"	"cod_ehtitular_cartao"	"cod_tem_cheque"	"cod_ehtitular_conta"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"cod_gravida"	"num_comprimento"	"num_altura"	"num_peso"	"num_peso_crianca"	"comprimento_imputado"	"altura_imputado"	"peso_imputado"	"renda_percapita"	"cod_religiao"	"cod_tem_plano"	"cod_ehtitular"	"cod_num_dependente"	"cod_unid_consumo"	"teve_necessidade_medicamento"	"precisou_algum_servico"	"tempo_gestacao"	"cod_amamentando"	"cod_leite_materno"	"cod_outro_alimento"	"meses_leite_materno"	"cod_freq_alimentar"	"cod_alimento_consumido"
"557"	2	53	24	7	11	1	4	3	906.18465909	1122.76518688	3	1	3	1	16	8	2008	0	3	94	2	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1047.38	238.68	1286.06	0	999.9	0	0	6	61.3	0	6	321.52	110003	2	0	0	0	0	0	-1	-1	1	2	-1	-1	-1
"558"	2	53	24	7	2	1	1	3	906.18465909	1122.76518688	1	1	1	1	8	6	1932	76	914	27838	1	1	3	0	0	0	6	0	4	1	8	4	1	1	2	0	2	0	276.67	446.54	723.2	0	0	166	85	0	0	166	85	361.6	110003	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"559"	2	53	24	7	2	1	2	3	906.18465909	1122.76518688	2	1	2	1	27	8	1939	68	827	25202	2	1	3	0	0	0	6	0	4	1	8	1	1	1	2	0	2	0	276.67	446.54	723.2	2	0	163.5	87.2	0	0	163.5	87.2	361.6	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"560"	2	53	77	8	9	1	1	5	582.98811545	722.32381538	1	1	1	1	1	4	1966	43	516	15709	2	1	3	0	0	0	10	0	3	1	11	4	1	1	1	1	2	0	991.5	580.76	1572.26	2	0	999.9	999.9	0	0	150.7	60.9	786.13	240183	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"561"	2	53	77	8	9	1	2	5	582.98811545	722.32381538	3	1	3	1	18	5	1986	22	274	8357	1	1	3	0	0	0	10	0	3	1	11	4	1	1	2	0	2	0	991.5	580.76	1572.26	0	0	172	68	0	0	172	68	786.13	240183	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"562"	2	53	78	6	12	1	1	5	846.73425896	1049.10598404	1	1	1	1	9	1	1964	45	543	16549	2	1	4	0	0	0	0	0	0	0	0	4	1	1	2	0	2	0	405	280.38	685.38	2	0	165.5	64	0	0	165.5	64	171.35	310051	2	0	0	2	2	1	-1	2	-1	-1	-1	-1	-1
"563"	2	53	78	6	12	1	2	5	846.73425896	1049.10598404	2	1	2	1	17	11	1956	52	629	19158	1	1	3	0	0	0	5	0	4	1	4	4	1	4	2	0	2	0	405	280.38	685.38	0	0	999.9	999.9	0	0	161.2	83.7	171.35	110003	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"564"	2	53	78	6	12	1	3	5	846.73425896	1049.10598404	3	1	3	1	12	11	1992	16	197	6014	2	1	2	5	1	6	0	0	0	0	5	1	2	2	0	0	0	0	405	280.38	685.38	2	0	999.9	999.9	0	0	165.9	71.8	171.35	310051	2	0	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"565"	2	53	78	6	12	1	4	5	846.73425896	1049.10598404	3	1	3	1	3	11	1996	12	149	4562	1	1	2	5	1	5	0	0	0	0	4	4	2	2	0	0	0	0	405	280.38	685.38	0	0	999.9	999.9	0	0	152.2	38.3	171.35	14	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"566"	2	53	78	6	13	1	1	5	846.73425896	1049.10598404	1	1	1	1	17	5	1961	47	575	17516	2	1	3	0	0	0	6	0	1	2	5	2	2	2	0	0	0	0	5032.12	0	5032.12	2	0	165	64	0	0	165	64	1677.37	110003	2	0	0	3	0	0	-1	2	-1	-1	-1	-1	-1
"567"	2	53	78	6	13	1	2	5	846.73425896	1049.10598404	2	1	2	1	18	11	1959	49	593	18062	1	1	3	0	0	0	11	0	3	1	11	1	1	1	1	1	1	1	5032.12	0	5032.12	0	0	172.5	80	0	0	172.5	80	1677.37	110003	2	0	0	3	2	1	-1	-1	-1	-1	-1	-1	-1
"568"	2	53	78	6	13	1	3	5	846.73425896	1049.10598404	3	1	3	1	4	7	1997	11	141	4319	2	1	2	5	1	6	0	0	0	0	5	1	2	2	0	0	0	0	5032.12	0	5032.12	2	0	999.9	999.9	0	0	132.3	23.6	1677.37	110003	2	0	0	3	0	0	-1	2	-1	-1	-1	-1	-1
"569"	2	53	78	6	2	1	1	5	846.73425896	1049.10598404	1	1	1	1	3	5	1964	44	538	16376	1	1	3	0	0	0	10	0	2	2	10	4	1	1	1	1	2	0	1513.83	570.42	2084.24	0	0	176.9	82.5	0	0	176.9	82.5	521.06	440001	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"570"	2	53	78	6	2	1	2	5	846.73425896	1049.10598404	2	1	2	1	29	10	1957	51	616	18754	2	1	3	0	0	0	5	0	4	1	4	4	2	1	1	1	2	0	1513.83	570.42	2084.24	2	0	154.1	67.6	0	0	154.1	67.6	521.06	440001	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"571"	2	53	78	6	2	1	3	5	846.73425896	1049.10598404	3	1	3	1	19	4	1997	11	142	4337	1	1	2	5	1	6	0	0	0	0	5	4	2	2	0	0	0	0	1513.83	570.42	2084.24	0	0	150	44.1	0	0	150	44.1	521.06	440001	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"572"	2	53	78	6	2	1	4	5	846.73425896	1049.10598404	4	1	4	1	21	11	1999	9	111	3391	2	1	2	5	1	3	0	0	0	0	2	4	0	0	0	0	0	0	1513.83	570.42	2084.24	0	0	132.1	26.3	0	0	132.1	26.3	521.06	440001	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	1
"573"	2	53	78	6	3	1	1	5	846.73425896	1049.10598404	1	1	1	1	28	11	1983	25	303	9227	1	1	3	0	0	0	8	1	6	2	6	2	1	3	2	0	2	0	2000	5.1	2005.1	0	0	180	88	0	0	180	88	401.02	14	2	0	0	3	2	2	-1	-1	-1	-1	-1	-1	-1
"574"	2	53	78	6	3	1	2	5	846.73425896	1049.10598404	2	1	2	1	17	12	1985	23	278	8477	2	1	2	6	0	7	0	0	0	0	6	1	2	1	2	0	2	0	2000	5.1	2005.1	2	0	161	56.8	0	0	161	56.8	401.02	14	2	0	0	3	1	1	-1	2	-1	-1	-1	-1	-1
"575"	2	53	78	6	3	1	3	5	846.73425896	1049.10598404	3	1	3	1	5	11	2001	7	87	2675	1	1	2	5	1	2	0	0	0	0	1	1	0	0	0	0	0	0	2000	5.1	2005.1	0	0	125	25.1	0	0	125	25.1	401.02	14	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	2
"576"	2	53	78	6	3	1	4	5	846.73425896	1049.10598404	3	1	3	1	26	11	2003	5	63	1924	1	2	2	2	0	10	0	0	0	0	0	2	0	0	0	0	0	0	2000	5.1	2005.1	0	0	999.9	999.9	0	0	113.8	18.4	401.02	14	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	2
"577"	2	53	78	6	3	1	5	5	846.73425896	1049.10598404	3	1	3	1	13	6	2007	1	20	629	2	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2000	5.1	2005.1	0	79.5	0	0	11	79.5	0	11	401.02	14	2	0	0	0	0	0	-1	-1	3	-1	-1	-1	-1
"578"	2	53	78	6	5	1	1	5	846.73425896	1049.10598404	1	1	1	1	28	7	1976	32	391	11913	1	1	3	0	0	0	10	0	3	1	11	1	2	1	1	1	2	0	843.95	285.07	1129.02	0	0	177	999.9	0	0	177	78.8	376.34	310049	2	0	0	2	1	1	-1	-1	-1	-1	-1	-1	-1
"579"	2	53	78	6	5	1	2	5	846.73425896	1049.10598404	2	1	2	1	19	11	1979	29	351	10704	2	1	3	0	0	0	8	1	7	2	7	1	1	1	2	0	2	0	843.95	285.07	1129.02	2	0	153	999.9	0	0	153	68.5	376.34	310049	2	0	0	2	1	1	-1	2	-1	-1	-1	-1	-1
"580"	2	53	78	6	5	1	3	5	846.73425896	1049.10598404	3	1	3	1	28	9	1999	9	113	3451	1	1	1	5	1	4	0	0	0	0	3	1	0	0	0	0	0	0	843.95	285.07	1129.02	0	0	143	999.9	0	0	143	42.2	376.34	310049	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	2
"581"	2	53	78	6	7	1	1	5	846.73425896	1049.10598404	1	1	1	1	27	4	1974	34	419	12759	2	1	3	0	0	0	10	0	2	2	10	4	2	3	1	1	2	0	576.26	0	576.26	2	0	999.9	999.9	0	0	167.9	66.4	144.07	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"582"	2	53	78	6	7	1	2	5	846.73425896	1049.10598404	2	1	2	1	20	12	1964	44	531	16174	1	1	3	0	0	0	8	1	3	2	3	4	1	3	1	1	1	1	576.26	0	576.26	0	0	999.9	999.9	0	0	173.3	90.1	144.07	110003	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"583"	2	53	78	6	7	1	3	5	846.73425896	1049.10598404	3	1	3	1	9	2	1992	17	205	6262	2	1	2	7	0	3	0	0	0	0	10	4	2	3	2	0	2	0	576.26	0	576.26	2	0	999.9	999.9	0	0	155.3	47	144.07	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"584"	2	53	78	6	7	1	4	5	846.73425896	1049.10598404	3	1	3	1	5	3	1995	14	168	5142	2	1	2	5	1	8	0	0	0	0	7	4	2	3	2	0	2	0	576.26	0	576.26	2	0	999.9	999.9	0	0	148.3	43.9	144.07	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"585"	2	53	78	6	9	1	1	5	846.73425896	1049.10598404	1	1	1	1	20	11	1988	20	244	7438	2	1	3	0	0	0	10	0	3	1	11	1	1	1	2	0	2	0	866.67	0	866.67	2	0	155.2	53.4	0	0	155.2	53.4	866.67	110003	2	0	0	3	2	2	-1	2	-1	-1	-1	-1	-1
"586"	2	53	79	4	1	1	1	5	795.91383522	986.13934475	1	1	1	1	7	4	1976	32	395	12034	1	1	3	0	0	0	8	1	8	1	8	4	1	1	2	0	2	0	1764	0	1764	0	0	170.5	72.3	0	0	170.5	72.3	352.8	310049	2	0	0	1	2	2	-1	-1	-1	-1	-1	-1	-1
"587"	2	53	79	4	1	1	2	5	795.91383522	986.13934475	2	1	2	1	16	6	1978	30	369	11234	2	1	3	0	0	0	8	1	2	2	2	1	1	2	0	0	0	0	1764	0	1764	2	0	999.9	999.9	0	0	153.8	78.1	352.8	310051	2	0	0	4	0	0	-1	2	-1	-1	-1	-1	-1
"588"	2	53	79	4	1	1	3	5	795.91383522	986.13934475	3	1	3	2	13	2	1997	12	145	4417	2	1	2	5	2	7	0	0	0	0	5	1	2	2	0	0	0	0	1764	0	1764	2	0	0	0	0	0	136.1	30.1	352.8	310051	2	0	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"589"	2	53	79	4	1	1	4	5	795.91383522	986.13934475	3	1	3	1	16	5	2002	6	82	2499	1	1	2	5	2	2	0	0	0	0	0	4	0	0	0	0	0	0	1764	0	1764	0	0	114.1	24.3	0	0	114.1	24.3	352.8	310051	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	1
"590"	2	53	79	4	1	1	5	5	795.91383522	986.13934475	3	1	3	1	10	10	2003	5	65	1987	2	1	2	5	2	1	0	0	0	0	0	4	0	0	0	0	0	0	1764	0	1764	0	0	105.5	19.9	0	0	105.5	19.9	352.8	310051	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	1
"591"	2	53	79	4	10	1	1	5	795.91383522	986.13934475	1	1	1	1	25	3	1962	47	565	17210	2	1	2	6	0	3	0	0	0	0	2	4	1	3	1	1	2	0	1059.53	620.4	1679.93	2	0	999.9	999.9	0	0	166.3	98.3	419.98	491005	2	0	0	2	1	2	-1	2	-1	-1	-1	-1	-1
"592"	2	53	79	4	10	1	2	5	795.91383522	986.13934475	3	1	3	1	29	8	1989	19	236	7191	2	1	2	8	0	3	0	0	0	0	10	3	2	1	1	1	2	0	1059.53	620.4	1679.93	2	0	163.2	999.9	0	0	163.2	62.4	419.98	18	1	2	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"593"	2	53	79	4	10	1	3	5	795.91383522	986.13934475	3	1	3	1	2	2	1999	10	123	3747	2	1	2	5	2	4	0	0	0	0	2	2	2	4	2	0	2	0	1059.53	620.4	1679.93	2	0	154.8	999.9	0	0	154.8	35.8	419.98	18	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"594"	2	53	79	4	10	1	4	5	795.91383522	986.13934475	4	1	4	1	16	4	1993	16	192	5865	2	1	2	7	0	1	0	0	0	0	8	2	2	3	2	0	2	0	1059.53	620.4	1679.93	2	0	999.9	999.9	0	0	168.5	58.2	419.98	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"595"	2	53	79	4	11	1	1	5	795.91383522	986.13934475	1	1	1	1	12	8	1976	32	392	11957	2	1	3	0	0	0	8	1	7	2	7	1	1	1	2	0	2	0	1675.05	269.52	1944.57	2	0	166.7	55.6	0	0	166.7	55.6	486.14	310051	2	0	0	4	2	2	-1	2	-1	-1	-1	-1	-1
"596"	2	53	79	4	11	1	2	5	795.91383522	986.13934475	2	1	2	1	4	3	1974	35	422	12849	1	1	3	0	0	0	8	1	5	2	5	1	1	4	2	0	2	0	1675.05	269.52	1944.57	0	0	999.9	999.9	0	0	172.4	65.4	486.14	310051	2	0	0	4	2	2	-1	-1	-1	-1	-1	-1	-1
"597"	2	53	79	4	11	1	3	5	795.91383522	986.13934475	3	1	3	1	12	7	2001	7	93	2857	1	1	2	5	2	3	0	0	0	0	1	1	0	0	0	0	0	0	1675.05	269.52	1944.57	0	0	128.4	26.7	0	0	128.4	26.7	486.14	310051	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	1
"598"	2	53	79	4	11	1	4	5	795.91383522	986.13934475	3	1	3	1	6	6	2004	4	59	1797	2	2	2	1	0	10	0	0	0	0	0	1	0	0	0	0	0	0	1675.05	269.52	1944.57	0	0	102.2	21.5	0	0	102.2	21.5	486.14	310051	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	1
"599"	2	53	79	4	12	1	1	5	795.91383522	986.13934475	1	1	1	1	29	5	1959	49	599	18248	1	1	3	0	0	0	7	0	3	1	11	2	1	3	2	0	2	0	905	297	1202	0	0	999.9	999.9	0	0	172.4	88.5	601	110003	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"600"	2	53	79	4	12	1	2	5	795.91383522	986.13934475	2	1	2	1	2	5	1971	38	456	13892	2	1	3	0	0	0	10	0	3	1	11	2	1	1	2	0	2	0	905	297	1202	2	0	150.8	48.9	0	0	150.8	48.9	601	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"601"	2	53	79	4	13	1	1	5	795.91383522	986.13934475	1	1	1	1	9	4	1972	37	445	13545	2	1	3	0	0	0	8	1	4	2	4	2	2	1	2	0	2	0	840.65	386.4	1227.05	2	0	158.9	67.2	0	0	158.9	67.2	409.02	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"602"	2	53	79	4	13	1	2	5	795.91383522	986.13934475	2	1	2	1	8	4	1966	43	517	15738	1	1	3	0	0	0	8	1	3	2	3	2	1	3	2	0	2	0	840.65	386.4	1227.05	0	0	999.9	999.9	0	0	175	61.8	409.02	110003	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"603"	2	53	79	4	13	1	3	5	795.91383522	986.13934475	3	1	3	1	12	5	1991	17	215	6573	2	1	3	0	0	0	10	0	3	1	11	2	2	2	0	0	0	0	840.65	386.4	1227.05	2	0	163.2	52.3	0	0	163.2	52.3	409.02	110003	2	0	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"604"	2	53	79	4	2	1	1	5	795.91383522	986.13934475	1	1	1	1	13	3	1985	24	289	8810	1	1	3	0	0	0	10	0	3	1	11	1	1	1	2	0	2	0	1022.73	242.02	1264.74	0	0	174.6	63.9	0	0	174.6	63.9	1264.74	110003	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"605"	2	53	79	4	3	1	1	5	795.91383522	986.13934475	1	1	1	1	12	1	1975	34	410	12486	1	1	3	0	0	0	10	0	1	2	9	4	1	1	2	0	2	0	693	287.25	980.25	0	0	172.4	72.5	0	0	172.4	72.5	980.25	110003	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"606"	2	53	79	4	4	1	1	5	795.91383522	986.13934475	1	1	1	1	7	11	1966	42	508	15474	1	2	4	0	0	0	0	0	0	0	0	4	1	1	2	0	2	0	1000	0	1000	0	0	176.4	81.5	0	0	176.4	81.5	500	18	2	0	0	1	1	2	-1	-1	-1	-1	-1	-1	-1
"607"	2	53	79	4	4	1	2	5	795.91383522	986.13934475	3	1	3	1	25	4	1989	19	238	7269	1	1	3	0	0	0	10	0	2	2	10	4	2	1	2	0	2	0	1000	0	1000	0	0	174.4	64.1	0	0	174.4	64.1	500	18	2	0	0	1	1	1	-1	-1	-1	-1	-1	-1	-1
"608"	2	53	79	4	6	1	1	5	795.91383522	986.13934475	1	1	1	1	15	3	1955	54	649	19755	1	1	3	0	0	0	8	1	8	1	8	2	1	1	2	0	2	0	5616.67	292.08	5908.75	0	0	165.2	85.2	0	0	165.2	85.2	1477.19	450262	1	1	4	2	2	2	-1	-1	-1	-1	-1	-1	-1
"609"	2	53	79	4	6	1	2	5	795.91383522	986.13934475	2	1	2	2	26	6	1966	42	513	15634	2	1	3	0	0	0	8	1	4	2	4	2	2	2	0	0	0	0	5616.67	292.08	5908.75	2	0	0	0	0	0	169.8	76.2	1477.19	450262	1	2	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"610"	2	53	79	4	6	1	3	5	795.91383522	986.13934475	3	1	3	1	12	3	1994	15	181	5513	2	1	2	7	0	1	0	0	0	0	8	2	2	2	0	0	0	0	5616.67	292.08	5908.75	2	0	161.1	50.7	0	0	161.1	50.7	1477.19	450262	1	2	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"611"	2	53	79	4	6	1	4	5	795.91383522	986.13934475	3	1	3	1	5	4	2000	9	108	3297	1	1	2	5	2	3	0	0	0	0	1	2	0	0	0	0	0	0	5616.67	292.08	5908.75	0	0	143.5	37.8	0	0	143.5	37.8	1477.19	450262	1	2	0	0	0	0	-1	-1	-1	-1	-1	1	1
"612"	2	53	79	4	7	1	1	5	795.91383522	986.13934475	1	1	1	1	3	5	1970	38	467	14229	2	1	3	0	0	0	8	1	4	2	4	1	1	1	2	0	2	0	495	260.16	755.16	2	0	163.2	56.8	0	0	163.2	56.8	377.58	110003	2	0	0	4	2	2	-1	2	-1	-1	-1	-1	-1
"613"	2	53	79	4	7	1	2	5	795.91383522	986.13934475	3	1	3	1	13	2	2000	9	110	3351	1	1	2	5	2	3	0	0	0	0	1	1	0	0	0	0	0	0	495	260.16	755.16	0	0	128.9	27.7	0	0	128.9	27.7	377.58	110003	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	1
"614"	2	53	79	4	8	1	1	5	795.91383522	986.13934475	1	1	1	1	10	8	1977	31	380	11574	1	1	3	0	0	0	8	1	8	1	8	4	1	3	1	1	2	0	1278.67	178.29	1456.96	0	0	999.9	999.9	0	0	170.9	73.2	485.65	240183	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"615"	2	53	79	4	8	1	2	5	795.91383522	986.13934475	2	1	2	1	22	10	1982	26	317	9675	2	1	3	0	0	0	10	0	2	2	10	4	2	1	1	1	2	0	1278.67	178.29	1456.96	2	0	160	53.2	0	0	160	53.2	485.65	240183	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"616"	2	53	79	4	8	1	3	5	795.91383522	986.13934475	3	1	3	1	13	1	2006	3	39	1191	1	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1278.67	178.29	1456.96	0	0	999.9	999.9	0	0	103.7	18.2	485.65	240183	2	0	0	0	0	0	-1	-1	2	-1	6	-1	-1
"617"	2	53	79	4	9	1	1	5	795.91383522	986.13934475	1	1	1	2	0	20	40	40	480	14600	1	1	4	0	0	0	0	0	0	0	0	9	4	4	2	0	2	0	1238.39	300	1538.39	0	0	0	0	0	0	169.4	60.6	384.6	14	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"618"	2	53	79	4	9	1	2	5	795.91383522	986.13934475	2	1	2	1	4	9	1974	34	415	12644	2	1	1	11	0	3	0	0	0	0	13	1	1	1	2	0	2	0	1238.39	300	1538.39	2	0	999.9	999.9	0	0	157.7	85.5	384.6	110003	1	1	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"619"	2	53	79	4	9	1	3	5	795.91383522	986.13934475	3	1	3	1	14	8	2004	4	56	1707	2	2	2	3	0	10	0	0	0	0	0	1	0	0	0	0	0	0	1238.39	300	1538.39	0	0	999.9	999.9	0	0	110.7	22.9	384.6	110003	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	2
"620"	2	53	24	7	4	1	1	3	906.18465909	1122.76518688	1	1	1	2	8	8	1955	53	637	19402	1	1	3	0	0	0	10	0	3	1	11	2	4	4	2	0	2	0	936.43	0	936.43	0	0	0	0	0	0	164.5	75.3	234.11	110003	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"621"	2	53	24	7	4	1	2	3	906.18465909	1122.76518688	2	1	2	1	22	5	1978	30	363	11079	2	1	3	0	0	0	8	1	5	2	5	1	2	1	2	0	2	0	936.43	0	936.43	2	0	153.6	52.9	0	0	153.6	52.9	234.11	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"622"	2	53	24	7	4	1	3	3	906.18465909	1122.76518688	3	1	3	1	18	6	1996	12	147	4477	2	1	2	5	2	6	0	0	0	0	4	2	2	2	0	0	0	0	936.43	0	936.43	2	0	150.3	33.2	0	0	150.3	33.2	234.11	110003	2	0	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"623"	2	53	24	7	4	1	4	3	906.18465909	1122.76518688	3	1	3	1	12	7	2000	8	98	2992	2	1	2	5	2	2	0	0	0	0	0	1	0	0	0	0	0	0	936.43	0	936.43	0	0	141.5	27.3	0	0	141.5	27.3	234.11	110003	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	1
"624"	2	53	24	7	6	1	1	3	906.18465909	1122.76518688	1	1	1	1	27	10	1971	36	443	13487	1	1	3	0	0	0	8	1	6	2	6	1	1	1	1	1	1	1	4908	427.05	5335.05	0	0	176.1	78.2	0	0	176.1	78.2	1333.76	5	2	0	0	3	2	2	-1	-1	-1	-1	-1	-1	-1
"625"	2	53	24	7	6	1	2	3	906.18465909	1122.76518688	2	1	2	1	14	8	1968	40	481	14656	2	1	1	11	0	1	0	0	0	0	11	4	1	1	2	0	2	0	4908	427.05	5335.05	2	0	164.5	64.8	0	0	164.5	64.8	1333.76	110002	2	0	0	3	2	2	-1	2	-1	-1	-1	-1	-1
"626"	2	53	24	7	6	1	3	3	906.18465909	1122.76518688	3	1	3	1	3	12	1993	14	177	5414	1	1	2	7	0	1	0	0	0	0	8	2	2	2	0	0	0	0	4908	427.05	5335.05	0	0	174.8	67.4	0	0	174.8	67.4	1333.76	110002	2	0	0	3	0	0	-1	-1	-1	-1	-1	-1	-1
"627"	2	53	24	7	6	1	4	3	906.18465909	1122.76518688	3	1	3	1	3	12	1999	8	105	3223	1	1	2	5	2	3	0	0	0	0	1	4	0	0	0	0	0	0	4908	427.05	5335.05	0	0	139.8	40.3	0	0	139.8	40.3	1333.76	110003	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	1
"628"	2	53	24	7	8	1	1	3	906.18465909	1122.76518688	1	1	1	1	30	12	1962	45	549	16734	1	1	3	0	0	0	9	0	8	1	8	1	1	1	1	1	1	1	4959.34	560.58	5519.91	0	0	999.9	999.9	0	0	159.7	61.2	1103.98	110003	1	1	1	2	2	2	-1	-1	-1	-1	-1	-1	-1
"629"	2	53	24	7	8	1	2	3	906.18465909	1122.76518688	2	1	2	1	14	3	1963	45	547	16660	2	1	3	0	0	0	8	1	4	2	4	1	1	3	1	1	2	0	4959.34	560.58	5519.91	2	0	999.9	999.9	0	0	141.1	42.7	1103.98	110003	1	1	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"630"	2	53	24	7	8	1	3	3	906.18465909	1122.76518688	3	1	3	1	1	6	1984	24	292	8910	2	1	3	0	0	0	14	0	3	1	14	1	3	3	1	1	2	0	4959.34	560.58	5519.91	2	0	999.9	999.9	0	0	169.9	61.8	1103.98	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"631"	2	53	24	7	8	1	4	3	906.18465909	1122.76518688	3	1	3	2	15	11	1987	20	251	7648	2	1	3	0	0	0	14	0	3	1	14	1	2	2	0	0	0	0	4959.34	560.58	5519.91	2	0	0	0	0	0	164	62.9	1103.98	110003	1	2	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"632"	2	53	24	7	8	1	5	3	906.18465909	1122.76518688	3	1	3	2	27	8	1989	19	229	6997	1	1	3	0	0	0	10	0	3	1	11	2	2	2	0	0	0	0	4959.34	560.58	5519.91	0	0	0	0	0	0	181.8	84	1103.98	111001	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"633"	2	53	24	7	9	1	1	3	906.18465909	1122.76518688	1	1	1	1	7	10	1954	54	648	19740	2	1	3	0	0	0	10	0	3	1	11	1	1	1	2	0	2	0	629.17	0	629.17	2	0	999.9	999.9	0	0	153.2	67.4	629.17	110003	2	0	0	1	2	2	-1	2	-1	-1	-1	-1	-1
"634"	2	53	25	5	10	1	1	3	1346.01033058	1667.71035593	1	1	1	1	28	6	1976	32	391	11922	1	1	3	0	0	0	10	0	3	1	11	4	1	1	1	1	1	1	3640	314.37	3954.37	0	0	184	85	0	0	184	85	790.87	310049	1	1	3	2	2	2	-1	-1	-1	-1	-1	-1	-1
"635"	2	53	25	5	10	1	2	3	1346.01033058	1667.71035593	2	1	2	1	27	7	1975	33	402	12259	2	1	3	0	0	0	10	0	3	1	11	4	2	2	0	0	0	0	3640	314.37	3954.37	2	0	156	52.2	0	0	156	52.2	790.87	310049	1	2	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"636"	2	53	25	5	10	1	3	3	1346.01033058	1667.71035593	3	1	3	2	12	12	1990	18	218	6642	1	1	1	9	0	1	0	0	0	0	11	1	2	2	0	0	0	0	3640	314.37	3954.37	0	0	0	0	0	0	167.6	58.7	790.87	310049	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"637"	2	53	25	5	10	1	4	3	1346.01033058	1667.71035593	3	1	3	1	30	12	2002	6	73	2241	2	2	1	5	2	1	0	0	0	0	0	4	0	0	0	0	0	0	3640	314.37	3954.37	0	0	118	20.5	0	0	118	20.5	790.87	310049	1	2	0	0	0	0	-1	-1	-1	-1	-1	1	2
