"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"perd_cod_p_visit_realm_em"	"qtd_morador_domc"	"qtd_uc"	"qtd_familia"	"cod_tipo_domc"	"cod_material_parede"	"cod_material_cobertura"	"cod_material_piso"	"qtd_comodos_domc"	"qtd_comd_serv_dormit"	"cod_agua_comodo"	"cod_abast_agua"	"qtd_banheiros"	"cod_esgoto_sanit"	"cod_cond_ocup"	"cod_tempo_moradia"	"cod_contrato_docum"	"cod_exist_pavim"	"imput_qtd_comodos"	"imput_qtd_banheiros"	"imput_esgoto"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"cod_servico_distribuicao"	"estrada_grande_1"	"area_1"	"estrada_ferro_1"	"passagem_1"	"gasoduto_1"	"lixao_1"	"esgoto_1"	"rio_1"	"encosta_1"	"lixo_biodegradavel"	"lixo_separado"	"cod_lixo"	"rede_15"	"propria_15"	"diesel_16"	"solar_16"	"eolica_16"	"agua_16"	"biodiesel_16"	"sistema_misto_16"	"outra_fonte_16"	"energia_17"	"gas_17"	"energia_solar_17"	"lenha_17"	"outra_forma_17"	"gas_18"	"lenha_18"	"carvao_18"	"energia_eletrica_18"	"outro_18"
"74"	1	53	13	1	3	3	597.61338879	740.44456769	1	1	1	1	1	1	2	2	3	1	1	1	1	1	6	1	1	1	0	0	0	857.05	0	857.05	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"75"	1	53	13	1	5	3	597.61338879	740.44456769	6	4	1	1	1	1	1	2	13	3	1	1	4	1	1	0	0	1	0	0	0	23101.05	1547.34	24648.39	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"76"	1	53	13	1	6	3	597.61338879	740.44456769	5	4	1	1	1	1	1	2	7	3	1	1	1	1	1	0	0	1	0	0	0	2852.9	566.5	3419.4	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"77"	1	53	13	1	8	3	597.61338879	740.44456769	9	3	1	1	1	1	1	2	8	3	1	1	2	1	1	0	0	1	0	0	0	1503.48	435.47	1938.94	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"78"	1	53	13	1	9	3	597.61338879	740.44456769	9	4	1	1	1	1	1	2	5	2	1	1	1	1	6	1	1	1	0	0	0	1594.99	23.61	1618.6	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"79"	1	53	14	0	1	3	745	923.05696839	3	5	1	1	1	1	1	2	9	4	1	1	4	1	1	0	0	1	0	0	0	20432.47	681.52	21113.99	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"80"	1	53	14	0	10	3	745	923.05696839	10	4	1	1	1	1	1	2	10	4	1	1	2	1	1	0	0	1	0	0	0	18624.41	244.34	18868.75	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"81"	1	53	14	0	11	3	745	923.05696839	10	2	1	1	3	1	1	2	2	1	1	1	1	1	6	2	1	1	0	0	0	1195.13	0	1195.13	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"82"	1	53	14	0	12	3	745	923.05696839	10	3	1	1	1	1	1	2	10	3	1	1	2	1	6	3	1	1	0	0	0	847.05	257.28	1104.34	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"83"	1	53	14	0	4	3	745	923.05696839	3	2	1	1	1	1	1	2	9	2	1	1	3	1	1	0	0	1	0	0	0	3461.08	1588.69	5049.77	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"84"	1	53	14	0	5	3	745	923.05696839	3	2	1	1	1	1	1	2	5	2	1	1	1	1	6	2	1	1	0	0	0	6110.56	0	6110.56	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"85"	1	53	14	0	8	3	745	923.05696839	6	3	1	1	1	1	1	2	10	3	1	1	3	1	1	0	0	1	0	0	0	1075.78	1172.05	2247.83	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"86"	1	53	15	8	1	3	453.29347319	561.63181095	3	4	1	1	1	1	2	2	4	2	1	1	1	1	1	0	0	1	0	0	0	1658.82	371.9	2030.71	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"87"	1	53	15	8	10	3	453.29347319	561.63181095	11	3	1	1	1	1	1	2	6	2	1	1	1	1	1	0	0	1	0	0	0	764.78	586.33	1351.11	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"88"	1	53	15	8	12	3	453.29347319	561.63181095	11	5	1	1	1	1	1	4	5	1	1	1	1	1	6	3	1	1	0	0	0	745.07	0	745.07	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"89"	1	53	15	8	13	3	453.29347319	561.63181095	11	3	1	1	1	1	1	2	6	2	1	1	1	1	1	0	0	1	0	0	0	8800.45	560.5	9360.95	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"90"	1	53	15	8	2	3	453.29347319	561.63181095	3	4	1	1	1	1	2	2	14	3	1	1	4	1	1	0	0	1	0	0	0	5883.78	561.47	6445.24	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"91"	1	53	15	8	3	3	453.29347319	561.63181095	3	2	1	1	1	1	1	2	5	2	1	1	1	1	1	0	0	1	0	0	0	6092.27	400.41	6492.68	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"92"	1	53	15	8	4	3	453.29347319	561.63181095	6	5	1	2	1	1	1	4	8	3	1	1	2	1	1	0	0	1	0	0	0	11013.07	431.2	11444.27	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"93"	1	53	15	8	5	3	453.29347319	561.63181095	5	10	1	2	1	1	1	2	8	3	1	1	2	1	1	0	0	1	0	0	0	1268.24	587.88	1856.12	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"94"	1	53	15	8	6	3	453.29347319	561.63181095	7	3	1	1	1	1	1	2	4	2	1	1	1	1	1	0	0	1	0	0	0	1965.05	219.99	2185.04	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"95"	1	53	15	8	7	3	453.29347319	561.63181095	7	2	1	1	1	1	1	2	6	2	1	1	2	1	1	0	0	1	0	0	0	2058.15	445.61	2503.76	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"96"	1	53	16	6	1	3	1044.89207584	1294.62404271	1	3	1	1	2	1	2	2	6	3	1	1	2	1	1	0	0	1	0	0	0	3832.5	829.34	4661.84	1	1	1	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"97"	1	53	16	6	10	3	1044.89207584	1294.62404271	5	5	1	1	2	1	2	2	7	3	1	1	2	1	2	0	0	1	0	0	0	22906.81	664.28	23571.1	1	1	2	2	2	2	2	2	2	2	1	1	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"98"	1	53	16	6	11	3	1044.89207584	1294.62404271	5	5	1	1	2	1	2	2	7	3	1	1	2	1	2	0	0	1	0	0	0	24535.79	763.08	25298.87	1	1	1	2	2	2	2	2	2	2	1	1	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"99"	1	53	16	6	12	3	1044.89207584	1294.62404271	5	6	1	1	1	1	1	2	15	4	1	1	3	1	1	0	0	1	0	0	0	5461.32	994.63	6455.95	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"100"	1	53	16	6	13	3	1044.89207584	1294.62404271	7	3	1	1	1	1	1	2	10	3	1	1	3	1	1	0	0	1	0	0	0	1219.7	561.38	1781.08	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"101"	1	53	16	6	15	3	1044.89207584	1294.62404271	7	3	1	1	2	1	2	2	8	3	1	1	2	1	2	0	0	1	0	0	0	6808	569.91	7377.91	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"102"	1	53	16	6	16	3	1044.89207584	1294.62404271	7	2	1	1	1	1	1	4	4	1	1	1	1	1	4	0	0	1	0	0	0	1912.19	1704.13	3616.32	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"103"	1	53	16	6	2	3	1044.89207584	1294.62404271	1	1	1	1	2	1	2	2	8	2	1	1	2	1	1	0	0	1	0	0	0	9300	238.8	9538.8	1	1	2	2	2	2	2	2	2	2	1	1	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"104"	1	53	16	6	21	3	1044.89207584	1294.62404271	11	4	1	1	2	1	2	2	7	2	1	1	2	1	6	1	2	1	0	0	0	3077.17	37.48	3114.64	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"105"	1	53	16	6	23	3	1044.89207584	1294.62404271	11	2	1	1	2	1	2	2	5	2	1	1	1	1	2	0	0	1	0	0	0	1736.81	591.38	2328.19	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"106"	1	53	16	6	24	3	1044.89207584	1294.62404271	12	4	1	1	1	1	1	2	8	3	1	1	2	1	1	0	0	1	0	0	0	4755	743.9	5498.9	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"107"	1	53	16	6	26	3	1044.89207584	1294.62404271	13	4	1	1	2	1	2	2	5	2	1	1	1	1	6	3	2	1	0	0	0	5159	6.85	5165.85	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"108"	1	53	16	6	27	3	1044.89207584	1294.62404271	13	2	1	1	2	1	2	2	4	2	1	1	1	1	4	0	0	1	0	0	0	1260	639.73	1899.73	1	1	1	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"109"	1	53	16	6	4	3	1044.89207584	1294.62404271	1	3	1	1	1	1	2	2	5	2	1	1	1	1	6	3	1	1	0	0	0	1160.95	18.36	1179.31	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"110"	1	53	16	6	5	3	1044.89207584	1294.62404271	4	3	1	1	2	1	2	2	8	2	1	1	2	1	6	1	3	1	0	0	0	7199.92	0	7199.92	1	1	2	2	1	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"111"	1	53	16	6	7	3	1044.89207584	1294.62404271	3	2	1	1	2	1	2	2	7	1	1	1	2	1	1	0	0	1	0	0	0	13716	717.2	14433.2	1	1	1	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"112"	1	53	16	6	8	3	1044.89207584	1294.62404271	3	1	1	1	2	1	2	2	8	3	1	1	2	1	1	0	0	1	0	0	0	8886.5	534.39	9420.89	1	1	2	2	2	2	2	2	2	2	1	1	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"113"	1	53	17	4	1	3	714.62123536	885.41759874	4	1	1	1	1	1	1	2	7	1	1	1	2	1	1	0	0	1	0	0	0	364	507.1	871.1	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"114"	1	53	17	4	10	3	714.62123536	885.41759874	12	2	1	1	1	1	1	2	4	1	1	1	1	1	6	2	1	1	0	0	0	4313.26	7.83	4321.09	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"115"	1	53	17	4	12	3	714.62123536	885.41759874	12	5	1	1	1	1	1	2	4	1	1	1	1	1	4	0	0	1	0	0	0	1331.5	262.37	1593.87	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"116"	1	53	17	4	13	3	714.62123536	885.41759874	13	4	1	1	1	1	1	2	5	2	1	1	1	1	4	0	0	1	0	0	0	386.94	552.12	939.06	1	1	2	2	1	2	1	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"117"	1	53	17	4	2	3	714.62123536	885.41759874	4	5	1	1	1	1	2	2	6	3	1	1	1	1	1	0	0	1	0	0	0	2331.25	98.87	2430.12	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"118"	1	53	17	4	4	3	714.62123536	885.41759874	5	2	1	1	1	1	1	2	4	1	1	1	1	1	6	3	1	1	0	0	0	1241.98	0	1241.98	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"119"	1	53	17	4	7	3	714.62123536	885.41759874	8	5	1	1	1	1	1	2	6	3	1	1	1	1	1	0	0	1	0	0	0	5020.26	597.98	5618.24	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"120"	1	53	17	4	8	3	714.62123536	885.41759874	8	6	1	2	1	1	1	2	6	3	1	1	1	1	1	0	0	1	0	0	0	9019.86	393.58	9413.44	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"121"	1	53	18	2	1	3	591.89733152	733.36235763	1	9	1	3	1	1	1	2	6	4	1	1	1	1	1	0	0	1	0	0	0	1742	364	2106	1	2	2	1	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"122"	1	53	18	2	10	3	591.89733152	733.36235763	13	1	1	1	2	1	2	2	3	1	1	1	1	1	6	2	1	1	0	0	0	424	4.13	428.13	5	1	1	1	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"123"	1	53	18	2	13	3	591.89733152	733.36235763	13	3	1	1	1	1	1	2	6	2	1	1	1	1	6	1	3	1	0	0	0	2100	21.63	2121.63	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"124"	1	53	18	2	2	3	591.89733152	733.36235763	1	1	1	1	1	1	1	2	5	1	1	1	1	1	1	0	0	1	0	0	0	6815.57	299.4	7114.97	1	2	2	1	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"125"	1	53	18	2	4	3	591.89733152	733.36235763	5	4	1	1	1	1	1	2	6	3	1	1	1	1	1	0	0	1	0	0	0	742.6	498.65	1241.25	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"126"	1	53	18	2	5	3	591.89733152	733.36235763	5	1	1	1	2	1	2	2	2	1	1	1	1	1	6	2	2	1	0	0	0	973.23	20.83	994.06	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"127"	1	53	18	2	6	3	591.89733152	733.36235763	5	3	1	1	1	1	1	2	5	2	1	1	1	1	1	0	0	1	0	0	0	5909.44	35.75	5945.18	1	2	2	1	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"128"	1	53	18	2	8	3	591.89733152	733.36235763	10	1	1	1	2	1	1	2	4	1	1	1	1	1	6	3	1	1	0	0	0	1249.93	0	1249.93	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"129"	1	53	18	2	9	3	591.89733152	733.36235763	9	5	1	1	1	1	1	2	7	2	1	1	2	1	1	0	0	1	0	0	0	3060	309.5	3369.5	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"130"	1	53	19	0	1	3	575.3030303	712.80197457	15	3	1	1	1	1	1	2	9	2	1	1	2	1	1	0	0	1	0	0	0	3532.4	538.71	4071.11	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"131"	1	53	19	0	10	3	575.3030303	712.80197457	27	2	1	1	1	1	1	4	6	1	1	1	1	1	6	1	1	1	0	0	0	1308.53	130.88	1439.41	1	1	2	2	2	2	2	1	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"132"	1	53	19	0	11	3	575.3030303	712.80197457	27	4	1	1	2	1	1	4	5	2	1	1	1	1	6	3	3	1	0	0	0	1664	13.6	1677.6	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"133"	1	53	19	0	13	3	575.3030303	712.80197457	27	3	1	1	1	1	1	2	6	2	1	1	1	1	1	0	0	1	0	0	0	450.97	595.95	1046.92	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"134"	1	53	19	0	2	3	575.3030303	712.80197457	14	3	1	1	1	1	1	4	4	1	1	1	1	1	4	0	0	1	0	0	0	934.21	265.17	1199.38	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"135"	1	53	19	0	3	3	575.3030303	712.80197457	14	4	1	1	1	1	1	4	5	2	1	1	1	1	4	0	0	1	0	0	0	1759.81	460.39	2220.2	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"136"	1	53	19	0	4	3	575.3030303	712.80197457	19	3	1	1	1	1	1	2	9	2	1	1	3	1	6	2	3	1	0	0	0	3325.75	0	3325.75	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"137"	1	53	19	0	5	3	575.3030303	712.80197457	19	3	1	1	1	1	1	2	6	3	1	1	1	1	4	0	0	1	0	0	0	816.43	410.95	1227.37	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"138"	1	53	19	0	6	3	575.3030303	712.80197457	19	4	1	1	1	1	1	2	12	4	1	1	2	1	1	0	0	1	0	0	0	10628.85	678.04	11306.89	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"139"	1	53	19	0	8	3	575.3030303	712.80197457	23	1	1	1	1	1	1	4	5	1	1	1	1	1	1	0	0	1	0	0	0	415	190.38	605.38	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"140"	1	53	20	4	1	3	433.06486034	536.56850618	14	3	1	1	1	1	1	2	6	3	1	1	1	1	1	0	0	1	0	0	0	1311	697.52	2008.52	1	1	1	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"141"	1	53	20	4	10	3	433.06486034	536.56850618	22	4	1	1	1	1	1	2	6	3	1	1	1	1	6	3	3	1	0	0	0	2587.04	18.35	2605.38	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"142"	1	53	20	4	11	3	433.06486034	536.56850618	22	2	1	1	1	1	1	2	3	1	1	1	1	1	6	1	3	1	0	0	0	1189.03	0	1189.03	1	1	1	2	2	2	2	1	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"143"	1	53	20	4	12	3	433.06486034	536.56850618	22	3	1	1	1	1	1	4	7	2	1	1	2	1	1	0	0	1	0	0	0	2226	325.61	2551.61	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"144"	1	53	20	4	13	3	433.06486034	536.56850618	26	4	1	1	1	1	1	2	4	2	1	1	1	1	1	0	0	1	0	0	0	3181.94	391.01	3572.94	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"145"	1	53	20	4	14	3	433.06486034	536.56850618	26	3	1	1	1	1	2	2	4	2	1	1	1	1	1	0	0	1	0	0	0	1040	339.15	1379.15	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"146"	1	53	20	4	16	3	433.06486034	536.56850618	26	2	1	1	1	1	1	2	6	2	1	1	1	1	1	0	0	1	0	0	0	2333.16	393.74	2726.9	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"147"	1	53	20	4	3	3	433.06486034	536.56850618	14	5	1	1	1	1	1	2	14	3	1	1	3	1	1	0	0	1	0	0	0	3096.5	893.2	3989.7	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"148"	1	53	20	4	4	3	433.06486034	536.56850618	14	4	1	1	1	1	1	2	5	2	1	1	1	1	1	0	0	1	0	0	0	3317.8	510	3827.8	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"149"	1	53	20	4	5	3	433.06486034	536.56850618	18	4	1	1	1	1	1	2	6	2	1	1	1	1	1	0	0	1	0	0	0	7289.94	180	7469.94	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"150"	1	53	20	4	6	3	433.06486034	536.56850618	18	3	1	1	1	1	1	2	7	2	1	1	2	1	1	0	0	1	0	0	0	2847.35	785.96	3633.31	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"151"	1	53	21	2	10	3	609.22459893	754.83088773	23	5	1	1	1	1	1	2	6	3	1	1	1	1	4	0	0	1	0	0	0	412	510	922	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"152"	1	53	21	2	11	3	609.22459893	754.83088773	23	4	1	1	2	1	2	2	5	2	1	1	1	1	6	1	2	1	0	0	0	557.03	149.65	706.68	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"153"	1	53	21	2	2	3	609.22459893	754.83088773	15	2	1	1	3	1	1	2	3	2	1	1	1	1	4	0	0	1	0	0	0	36.31	408	444.31	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"154"	1	53	21	2	3	3	609.22459893	754.83088773	15	3	1	1	1	1	1	2	10	3	1	1	2	1	1	0	0	1	0	0	0	553.33	502.73	1056.07	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"155"	1	53	21	2	4	3	609.22459893	754.83088773	16	2	1	1	1	1	1	2	7	2	1	1	2	1	1	0	0	1	0	0	0	864.83	606.18	1471.01	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"156"	1	53	21	2	5	3	609.22459893	754.83088773	16	4	1	1	1	1	1	2	6	2	1	1	1	1	1	0	0	1	0	0	0	6184.32	357	6541.32	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"157"	1	53	21	2	6	3	609.22459893	754.83088773	19	2	1	1	1	1	1	2	14	1	1	1	4	1	1	0	0	1	0	0	0	2619.81	444.41	3064.22	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"158"	1	53	21	2	9	3	609.22459893	754.83088773	19	4	1	1	2	1	2	2	5	3	1	1	1	1	6	2	3	1	0	0	0	126.74	45.35	172.09	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"159"	1	53	22	0	11	3	1101.51778656	1364.78344791	25	3	1	1	1	1	1	2	6	2	1	1	1	1	1	0	0	1	0	0	0	1722.48	1108.93	2831.41	1	1	2	1	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"160"	1	53	22	0	2	3	1101.51778656	1364.78344791	16	6	1	2	1	1	1	2	7	4	1	1	1	1	1	0	0	1	0	0	0	3327.75	364.84	3692.59	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"161"	1	53	22	0	3	3	1101.51778656	1364.78344791	17	2	1	1	2	1	2	2	4	1	1	1	1	1	6	2	3	1	0	0	0	1003.7	23.8	1027.5	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"162"	1	53	22	0	8	3	1101.51778656	1364.78344791	20	8	1	3	1	1	1	2	10	5	1	1	3	1	1	0	0	1	0	0	0	1854.68	881.27	2735.95	1	1	2	1	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"163"	1	53	22	0	9	3	1101.51778656	1364.78344791	21	4	1	1	1	1	1	2	7	3	1	1	2	1	6	1	1	1	0	0	0	1148.95	0	1148.95	1	2	2	1	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
