"DISTRITO";"DISTRITO_nome";"sexo";"Sexo";"faixa_idade";"fx_idade";"N";"n";"fator"
7;"COCALZ de GOIAS_SEDE";"Feminino";2;"5";"fx20a24";327.090679186527;51;6.4135427291476
7;"COCALZ de GOIAS_SEDE";"Masculino";1;"5";"fx20a24";352.41843626877;55;6.40760793215946
6;"CRISTALINA_CAM LIND";"Feminino";2;"5";"fx20a24";239.492396542277;68;3.52194700797466
6;"CRISTALINA_CAM LIND";"Masculino";1;"5";"fx20a24";253.461183710012;62;4.088083608226
5;"CRISTALINA_SEDE";"Feminino";2;"5";"fx20a24";1153.55903089769;85;13.5712827164434
5;"CRISTALINA_SEDE";"Masculino";1;"5";"fx20a24";1220.84225500282;90;13.5649139444758
9;"FORMOSA";"Feminino";2;"5";"fx20a24";5078.702;126;40.3071587301587
9;"FORMOSA";"Masculino";1;"5";"fx20a24";5031.118;133;37.827954887218
11;"LUZIANIA_J INGA";"Feminino";2;"5";"fx20a24";3192.33338908825;65;49.1128213705885
11;"LUZIANIA_J INGA";"Masculino";1;"5";"fx20a24";3202.33407728262;79;40.5358743959825
10;"LUZIANIA_SEDE";"Feminino";2;"5";"fx20a24";5491.19354592043;106;51.8037126973625
10;"LUZIANIA_SEDE";"Masculino";1;"5";"fx20a24";5508.39592041407;118;46.6813213594413
12;"NOVO GAMA";"Feminino";2;"5";"fx20a24";5468.746;119;45.9558487394958
12;"NOVO GAMA";"Masculino";1;"5";"fx20a24";5211.925;116;44.9303879310345
14;"Pe BERNARDO_M ALTO";"Feminino";2;"5";"fx20a24";389.193228601396;76;5.12096353422889
14;"Pe BERNARDO_M ALTO";"Masculino";1;"5";"fx20a24";392.909753788272;77;5.10272407517236
13;"Pe BERNARDO_SEDE";"Feminino";2;"5";"fx20a24";672.572208184409;73;9.21331792033437
13;"Pe BERNARDO_SEDE";"Masculino";1;"5";"fx20a24";678.994805927677;70;9.69992579896681
15;"PLANALTINA";"Feminino";2;"5";"fx20a24";4204.092;85;49.4599058823529
15;"PLANALTINA";"Masculino";1;"5";"fx20a24";4325.455;103;41.9947087378641
16;"SANTO ANTONIO DO DESCOBERTO";"Feminino";2;"5";"fx20a24";3359.177;74;45.3942837837838
16;"SANTO ANTONIO DO DESCOBERTO";"Masculino";1;"5";"fx20a24";3363.72;94;35.7842553191489
17;"VALPARAISO DE GOIAS";"Feminino";2;"5";"fx20a24";8128.174;122;66.6243770491803
17;"VALPARAISO DE GOIAS";"Masculino";1;"5";"fx20a24";7642.11;127;60.174094488189
1;"AGUAS LINDAS DE GOIAS";"Feminino";2;"6";"fx25a29";10946.1;116;94.3629310344828
1;"AGUAS LINDAS DE GOIAS";"Masculino";1;"6";"fx25a29";11103.69;147;75.535306122449
