"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"cod_item"	"cod_obtencao"	"val_despesa"	"mes"	"qtd_meses"	"fator_anual"	"num_deflator"	"val_despesa_corrigido"	"valor_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"
"168"	10	53	33	6	2	1	3	416.7539865	516.35929039	10	9001	11	450	1	12	1	1	450	2788340.17	0	6527.17	467.45	6994.62
"169"	10	53	33	6	3	1	3	416.7539865	516.35929039	10	9001	11	400	1	12	1	1	400	2478524.59	0	6183.65	388.73	6572.38
"170"	10	53	33	6	6	1	3	416.7539865	516.35929039	10	9001	11	200	2	12	1	1	200	1239262.3	0	1357.78	200	1557.78
"171"	10	53	33	6	7	1	3	416.7539865	516.35929039	10	9001	11	300	2	12	1	1	300	1858893.45	0	1702.31	248	1950.31
"172"	10	53	33	6	8	1	3	416.7539865	516.35929039	10	9001	11	350	2	12	1	1	350	2168709.02	0	588	495.98	1083.98
"173"	10	53	33	6	9	1	3	416.7539865	516.35929039	10	9001	11	999999.99	3	12	1	1	816	5056190.17	1	401.1	804.12	1205.22
"174"	10	53	34	4	1	1	3	548.30816072	679.35525984	10	9001	11	600	2	12	1	1	600	4891357.87	0	6857.5	582.83	7440.33
"175"	10	53	34	4	10	1	3	548.30816072	679.35525984	10	9001	11	400	3	12	1	1	400	3260905.25	0	3975.06	387.92	4362.97
"176"	10	53	34	4	11	1	3	548.30816072	679.35525984	10	9001	11	450	3	12	1	1	450	3668518.4	0	3329.87	174.12	3503.99
"177"	10	53	34	4	14	1	3	548.30816072	679.35525984	10	9001	11	500	4	12	1	0.99	495	4035370.24	0	6060	458.23	6518.23
"178"	10	53	34	4	2	1	3	548.30816072	679.35525984	10	9001	11	500	2	12	1	1	500	4076131.56	0	2020.71	489.6	2510.31
"179"	10	53	34	4	3	1	3	548.30816072	679.35525984	10	9001	11	600	2	12	1	1	600	4891357.87	0	4069.22	590.83	4660.05
"180"	10	53	34	4	6	1	3	548.30816072	679.35525984	10	9001	11	380	2	12	1	1	380	3097859.98	0	636	112.3	748.3
"181"	10	53	34	4	7	1	3	548.30816072	679.35525984	10	9001	11	350	2	12	1	1	350	2853292.09	0	1125.5	341.08	1466.58
"182"	10	53	34	4	8	1	3	548.30816072	679.35525984	10	9001	11	500	2	12	1	1	500	4076131.56	0	2246.38	505.33	2751.71
"183"	10	53	35	2	10	1	4	466.92957549	578.52697773	10	9001	11	600	6	12	1	1.02	612	4248702.12	0	4290.82	597.58	4888.4
"184"	10	53	35	2	4	1	4	466.92957549	578.52697773	10	9001	11	650	5	7	1	1.03	669.5	2711266.68	0	12731.17	420.54	13151.71
"185"	10	53	35	2	7	1	4	466.92957549	578.52697773	10	9001	11	600	6	12	1	1.02	612	4248702.12	0	8988.43	571.47	9559.9
"186"	10	53	35	2	9	1	4	466.92957549	578.52697773	10	9001	11	600	6	12	1	1.02	612	4248702.12	0	3905.48	589.92	4495.4
"187"	10	53	36	0	13	1	4	1550.25	1920.76384597	10	9001	11	350	7	12	1	1.02	357	8228552.32	0	9276.97	320.95	9597.92
"188"	10	53	36	0	4	1	4	1550.25	1920.76384597	10	9001	11	500	5	12	1	1.03	515	11870320.57	0	6262.81	468.65	6731.46
"189"	10	53	36	0	7	1	4	1550.25	1920.76384597	10	9001	11	550	6	12	1	1.02	561	12930582.21	0	3614.87	524.36	4139.22
"190"	10	53	36	0	8	1	4	1550.25	1920.76384597	10	9001	11	450	6	12	1	1.02	459	10579567.26	0	6665.83	459	7124.83
"191"	10	53	37	9	1	1	4	1548.7899061	1918.95478578	10	9001	11	700	4	12	1	0.99	693	15958028	0	7250.1	667.4	7917.5
"192"	10	53	37	9	2	1	4	1548.7899061	1918.95478578	10	9001	11	400	7	12	1	1.02	408	9395202.63	0	12183.33	408	12591.33
"193"	10	53	37	9	4	1	4	1548.7899061	1918.95478578	10	9001	11	400	8	12	1	1.02	408	9395202.63	0	6626.97	380.19	7007.16
"194"	10	53	37	9	5	1	4	1548.7899061	1918.95478578	10	9001	11	500	8	12	1	1.02	510	11744003.29	0	1228.61	510	1738.61
"195"	10	53	37	9	7	1	4	1548.7899061	1918.95478578	10	9001	11	600	9	12	1	1.02	612	14092803.95	0	6112.67	594.67	6707.33
"196"	10	53	38	7	1	1	4	539.74789135	668.74906347	10	9001	11	560	7	12	1	1.02	571.2	4583873.58	0	5032.57	532.68	5565.25
"197"	10	53	38	7	11	1	4	539.74789135	668.74906347	10	9001	11	400	10	12	1	1.02	408	3274195.41	0	7035.54	329.03	7364.57
"198"	10	53	38	7	2	1	4	539.74789135	668.74906347	10	9001	11	700	7	12	1	1.02	714	5729841.98	0	4638.65	705.39	5344.04
"199"	10	53	38	7	3	1	4	539.74789135	668.74906347	10	9001	11	1200	8	12	1	1.02	1224	9822586.24	0	20142.15	1566.26	21708.41
"200"	10	53	38	7	5	1	4	539.74789135	668.74906347	10	9001	11	500	8	12	1	1.02	510	4092744.27	0	8387.8	232.29	8620.09
"201"	10	53	38	7	7	1	4	539.74789135	668.74906347	10	9001	11	999999.99	9	12	1	1.02	816	6548390.83	1	4349.75	752.89	5102.64
"202"	10	53	39	5	1	1	4	368.33102087	456.36310804	10	9001	11	500	11	12	1	1.01	505	2765560.43	0	5745.58	451.16	6196.74
"203"	10	53	39	5	10	1	4	368.33102087	456.36310804	10	9001	11	750	12	12	1	1	750	4107267.97	0	1103	728.96	1831.96
"204"	10	53	39	5	11	1	4	368.33102087	456.36310804	10	9001	11	300	12	12	1	1	300	1642907.19	0	684.95	211.49	896.44
"205"	10	53	39	5	15	1	4	368.33102087	456.36310804	10	9001	11	350	12	12	1	1	350	1916725.05	0	450.28	417.58	867.86
"206"	10	53	39	5	18	1	4	368.33102087	456.36310804	10	9001	11	300	1	12	1	1	300	1642907.19	0	3776.2	22	3798.2
"207"	10	53	39	5	3	1	4	368.33102087	456.36310804	10	9001	11	400	11	12	1	1.01	404	2212448.35	0	902.38	430.45	1332.82
"208"	10	53	40	9	12	1	4	1286.18530184	1593.58698725	10	9001	11	1000	1	12	1	1	1000	19123043.85	0	10804.82	954.68	11759.5
"209"	10	53	40	9	13	1	4	1286.18530184	1593.58698725	10	9001	11	600	1	12	1	1	600	11473826.31	0	865.66	600	1465.66
"210"	10	53	40	9	3	1	4	1286.18530184	1593.58698725	10	9001	11	1400	11	12	1	1.01	1414	27039984	0	5519.2	1422.75	6941.96
"211"	10	53	41	7	1	1	4	1938.13946459	2401.35991746	10	9001	11	800	3	12	1	1	800	23053055.21	0	5100	548	5648
"212"	10	53	41	7	12	1	4	1938.13946459	2401.35991746	10	9001	11	500	1	12	1	1	500	14408159.5	0	450.62	500	950.62
"213"	10	53	41	7	9	1	4	1938.13946459	2401.35991746	10	9001	11	600	12	12	1	1	600	17289791.41	0	1310	574.83	1884.83
"214"	10	53	42	5	1	1	4	642.82555283	796.46255838	10	9001	11	1800	2	12	1	1	1800	17203591.26	0	15164	1758.8	16922.8
"215"	10	53	42	5	12	1	4	642.82555283	796.46255838	10	9001	11	999999.99	3	12	1	1	816	7798961.37	1	455.45	757.67	1213.12
"216"	10	53	42	5	14	1	4	642.82555283	796.46255838	10	9001	11	380	3	12	1	1	380	3631869.27	0	2538.19	380	2918.19
"217"	10	53	42	5	2	1	4	642.82555283	796.46255838	10	9001	11	700	2	12	1	1	700	6690285.49	0	1465.48	751	2216.48
"218"	10	53	42	5	5	1	4	642.82555283	796.46255838	10	9001	11	999999.99	2	12	1	1	990	9461975.19	1	1590	887	2477
"219"	10	53	42	5	6	1	4	642.82555283	796.46255838	10	9001	11	700	2	12	1	1	700	6690285.49	0	3466.86	738.37	4205.23
"220"	10	53	42	5	8	1	4	642.82555283	796.46255838	10	9001	11	1800	2	12	1	1	1800	17203591.26	0	11370	99.56	11469.56
"221"	10	53	42	5	9	1	4	642.82555283	796.46255838	10	9001	11	1200	3	12	1	1	1200	11469060.84	0	10719.54	530.65	11250.19
"222"	10	53	43	3	13	1	4	1368.97470449	1696.16327588	10	9001	11	500	3	12	1	1	500	10176979.66	0	6803.33	500	7303.33
"223"	10	53	43	3	2	1	4	1368.97470449	1696.16327588	10	9001	11	400	1	12	1	1	400	8141583.72	0	6895	383.33	7278.33
"224"	10	53	43	3	3	1	4	1368.97470449	1696.16327588	10	9001	11	400	2	12	1	1	400	8141583.72	0	1570.76	400	1970.76
"225"	10	53	43	3	8	1	4	1368.97470449	1696.16327588	10	9001	11	450	3	12	1	1	450	9159281.69	0	1886	450	2336
"226"	10	53	44	1	1	1	5	994.46813397	1232.14864551	10	9001	11	350	4	12	1	1.04	364	5382025.28	0	1868.6	56	1924.6
"227"	10	53	44	1	10	1	5	994.46813397	1232.14864551	10	9001	11	450	6	12	1	1.02	459	6786674.74	0	2755.25	459	3214.25
"228"	10	53	44	1	12	1	5	994.46813397	1232.14864551	10	9001	11	600	6	12	1	1.02	612	9048899.65	0	776.52	612	1388.52
"229"	10	53	44	1	15	1	5	994.46813397	1232.14864551	10	9001	11	1000	7	12	1	1.02	1020	15081499.42	0	18889.38	447	19336.38
"230"	10	53	44	1	3	1	5	994.46813397	1232.14864551	10	9001	11	600	4	12	1	1.04	624	9226329.06	0	12038	671.25	12709.25
"231"	10	53	44	1	5	1	5	994.46813397	1232.14864551	10	9001	11	350	5	12	1	1.03	360.5	5330275.04	0	199.57	4.95	204.51
"232"	10	53	44	1	6	1	5	994.46813397	1232.14864551	10	9001	11	300	5	12	1	1.03	309	4568807.18	0	1073.84	4.46	1078.3
"233"	10	53	44	1	7	1	5	994.46813397	1232.14864551	10	9001	11	400	5	12	1	1.03	412	6091742.9	0	6229	261.79	6490.79
"234"	10	53	45	0	11	1	5	648.51214128	803.5082565	10	9001	11	350	7	12	1	1.02	357	3442229.37	0	3566.52	286.96	3853.48
"235"	10	53	45	0	2	1	5	648.51214128	803.5082565	10	9001	11	400	4	12	1	1.04	416	4011113.22	0	364	398.67	762.67
"236"	10	53	45	0	4	1	5	648.51214128	803.5082565	10	9001	11	250	5	12	1	1.03	257.5	2482840.51	0	773.55	362.73	1136.28
"237"	10	53	45	0	7	1	5	648.51214128	803.5082565	10	9001	11	500	6	12	1	1.02	510	4917470.53	0	122.23	175.2	297.43
"238"	10	53	45	0	9	1	5	648.51214128	803.5082565	10	9001	11	250	6	11	1	1.02	255	2253840.66	0	1048.29	277.18	1325.46
"239"	10	53	46	8	11	1	5	722.16743613	894.76736144	10	9001	11	250	6	12	1	1.02	255	2737988.13	0	807.07	275.01	1082.08
"240"	10	53	46	8	2	1	5	722.16743613	894.76736144	10	9001	11	400	4	12	1	1.04	416	4466678.67	0	4305.15	416	4721.15
"241"	10	53	46	8	4	1	5	722.16743613	894.76736144	10	9001	11	550	4	12	1	1.04	572	6141683.17	0	9459.22	615.67	10074.89
"242"	10	53	46	8	5	1	5	722.16743613	894.76736144	10	9001	11	200	4	12	1	1.04	208	2233339.33	0	848	208	1056
"243"	10	53	46	8	7	1	5	722.16743613	894.76736144	10	9001	11	400	5	12	1	1.03	412	4423729.83	0	4061.76	412	4473.76
"244"	10	53	47	6	1	1	5	567.75985663	703.45596246	10	9001	11	300	5	12	1	1.03	309	2608414.71	0	1016.15	142.3	1158.45
"245"	10	53	47	6	12	1	5	567.75985663	703.45596246	10	9001	11	300	6	12	1	1.02	306	2583090.29	0	865.48	306	1171.48
"246"	10	53	47	6	3	1	5	567.75985663	703.45596246	10	9001	11	350	5	12	1	1.03	360.5	3043150.49	0	1947.41	357.11	2304.52
"247"	10	53	47	6	5	1	5	567.75985663	703.45596246	10	9001	11	300	5	12	1	1.03	309	2608414.71	0	340.98	492.98	833.97
"248"	10	53	48	4	10	1	5	653.67411536	809.90395603	10	9001	11	300	7	12	1	1.02	306	2973967.33	0	3232.4	0	3232.4
"249"	10	53	48	4	11	1	5	653.67411536	809.90395603	10	9001	11	180	7	12	1	1.02	183.6	1784380.4	0	450	117.04	567.04
"250"	10	53	48	4	3	1	5	653.67411536	809.90395603	10	9001	11	400	5	12	1	1.03	412	4004165.16	0	209	493.7	702.7
"251"	10	53	48	4	4	1	5	653.67411536	809.90395603	10	9001	11	250	5	12	1	1.03	257.5	2502603.22	0	1973.06	203	2176.06
"252"	10	53	48	4	7	1	5	653.67411536	809.90395603	10	9001	11	400	6	12	1	1.02	408	3965289.77	0	4517.34	378.88	4896.22
"253"	10	53	49	2	10	1	5	530.04015193	656.72114868	10	9001	11	350	7	12	1	1.02	357	2813393.4	0	1042.91	369.68	1412.58
"254"	10	53	49	2	12	1	5	530.04015193	656.72114868	10	9001	11	350	7	12	1	1.02	357	2813393.4	0	1309.13	352.94	1662.07
"255"	10	53	49	2	2	1	5	530.04015193	656.72114868	10	9001	11	400	4	12	1	1.04	416	3278351.97	0	2709	416	3125
"256"	10	53	49	2	3	1	5	530.04015193	656.72114868	10	9001	11	300	4	12	1	1.04	312	2458763.98	0	1243.85	315.38	1559.23
"257"	10	53	49	2	5	1	5	530.04015193	656.72114868	10	9001	11	300	5	12	1	1.03	309	2435122.02	0	1424	309	1733
"258"	10	53	49	2	6	1	5	530.04015193	656.72114868	10	9001	11	300	5	12	1	1.03	309	2435122.02	0	1400.46	309	1709.46
"259"	10	53	49	2	7	1	5	530.04015193	656.72114868	10	9001	11	300	6	12	1	1.02	306	2411480.06	0	575.95	289.26	865.21
"260"	10	53	49	2	8	1	5	530.04015193	656.72114868	10	9001	11	300	6	12	1	1.02	306	2411480.06	0	1136.43	313.07	1449.49
"261"	10	53	50	6	10	1	5	558.06005812	691.43788648	10	9001	11	200	6	12	1	1.02	204	1692639.95	0	1250.97	199.84	1450.81
"262"	10	53	50	6	11	1	5	558.06005812	691.43788648	10	9001	11	280	6	12	1	1.02	285.6	2369695.92	0	1822.5	279.1	2101.6
"263"	10	53	50	6	13	1	5	558.06005812	691.43788648	10	9001	11	350	6	12	1	1.02	357	2962119.91	0	8315.89	406.63	8722.51
"264"	10	53	50	6	2	1	5	558.06005812	691.43788648	10	9001	11	250	4	12	1	1.04	260	2157286.21	0	227.33	260	487.33
"265"	10	53	50	6	3	1	5	558.06005812	691.43788648	10	9001	11	300	4	12	1	1.04	312	2588743.45	0	180.5	348.53	529.03
"266"	10	53	50	6	5	1	5	558.06005812	691.43788648	10	9001	11	200	4	12	1	1.04	208	1725828.96	0	106	378.78	484.78
"267"	10	53	50	6	6	1	5	558.06005812	691.43788648	10	9001	11	350	6	12	1	1.02	357	2962119.91	0	428	350.05	778.05
"268"	10	53	50	6	9	1	5	558.06005812	691.43788648	10	9001	11	350	5	6	1	1.03	360.5	1495580.15	0	3424.51	0	3424.51
"269"	10	53	51	4	1	1	5	803.94936368	996.09538574	10	9001	11	200	5	12	1	1.03	206	2462347.79	0	997.4	84.33	1081.73
"270"	10	53	51	4	10	1	5	803.94936368	996.09538574	10	9001	11	200	6	12	1	1.02	204	2438441.5	0	1912.43	204	2116.43
"271"	10	53	51	4	4	1	5	803.94936368	996.09538574	10	9001	11	150	5	12	1	1.03	154.5	1846760.85	0	569.31	84.21	653.52
"272"	10	53	51	4	5	1	5	803.94936368	996.09538574	10	9001	11	250	5	12	1	1.03	257.5	3077934.74	0	1049.93	193.03	1242.96
"273"	10	53	51	4	6	1	5	803.94936368	996.09538574	10	9001	11	350	6	12	1	1.02	357	4267272.63	0	2615.71	60.89	2676.6
"274"	10	53	51	4	8	1	5	803.94936368	996.09538574	10	9001	11	200	6	12	1	1.02	204	2438441.5	0	1294.42	207.43	1501.84
"275"	10	53	52	2	1	1	5	456.20743034	565.24221155	10	9001	11	150	5	6	1	1.03	154.5	523979.53	0	138.33	93.96	232.29
"276"	10	53	52	2	10	1	5	456.20743034	565.24221155	10	9001	11	200	7	12	1	1.02	204	1383712.93	0	424.28	204	628.28
"277"	10	53	52	2	12	1	5	456.20743034	565.24221155	10	9001	11	300	7	12	1	1.02	306	2075569.4	0	4997.08	299.85	5296.93
"278"	10	53	52	2	3	1	5	456.20743034	565.24221155	10	9001	11	300	5	12	1	1.03	309	2095918.12	0	639.17	339.6	978.77
"279"	10	53	52	2	4	1	5	456.20743034	565.24221155	10	9001	11	200	5	12	1	1.03	206	1397278.75	0	1392.96	199.42	1592.38
"280"	10	53	52	2	5	1	5	456.20743034	565.24221155	10	9001	11	999999.99	5	12	1	1.03	255	1729641.17	1	1086.73	255	1341.73
"281"	10	53	52	2	7	1	5	456.20743034	565.24221155	10	9001	11	330	6	12	1	1.02	336.6	2283126.34	0	510.12	400.74	910.86
"282"	10	53	52	2	8	1	5	456.20743034	565.24221155	10	9001	11	250	6	12	1	1.02	255	1729641.17	0	1283.11	247.1	1530.21
"283"	10	53	52	2	9	1	5	456.20743034	565.24221155	10	9001	11	450	6	6	1	1.02	459	1556677.05	0	2193.56	196.35	2389.9
"284"	10	53	53	0	1	1	5	468.82320408	580.87318856	10	9001	11	999999.99	6	12	1	1.02	816	5687910.26	1	5245.8	812.13	6057.93
"285"	10	53	53	0	10	1	5	468.82320408	580.87318856	10	9001	11	250	7	12	1	1.02	255	1777471.96	0	1813	255	2068
"286"	10	53	53	0	12	1	5	468.82320408	580.87318856	10	9001	11	175	7	6	1	1.02	178.5	622115.18	0	1318.8	111	1429.8
"287"	10	53	53	0	13	1	5	468.82320408	580.87318856	10	9001	11	180	7	6	1	1.02	183.6	639889.9	0	2154.59	296.98	2451.57
"288"	10	53	53	0	2	1	5	468.82320408	580.87318856	10	9001	11	500	6	12	1	1.02	510	3554943.91	0	2503.17	490.23	2993.39
"289"	10	53	53	0	4	1	5	468.82320408	580.87318856	10	9001	11	350	5	12	1	1.03	360.5	2512857.41	0	140.75	350.33	491.09
"290"	10	53	54	9	11	1	5	629.58204334	780.05381514	10	9001	11	300	10	12	1	1.02	306	2864357.61	0	52	306	358
"291"	10	53	54	9	12	1	5	629.58204334	780.05381514	10	9001	11	300	10	12	1	1.02	306	2864357.61	0	433.2	316.97	750.17
"292"	10	53	54	9	2	1	5	629.58204334	780.05381514	10	9001	11	999999.99	7	12	1	1.02	154.5	1446219.77	1	987	161.7	1148.7
"293"	10	53	54	9	5	1	5	629.58204334	780.05381514	10	9001	11	100	8	12	1	1.02	102	954785.87	0	172.92	394.85	567.77
"294"	10	53	54	9	6	1	5	629.58204334	780.05381514	10	9001	11	250	8	12	1	1.02	255	2386964.67	0	2364.35	270.3	2634.65
"295"	10	53	54	9	7	1	5	629.58204334	780.05381514	10	9001	11	150	9	12	1	1.02	153	1432178.8	0	1603.11	193.56	1796.67
"296"	10	53	54	9	8	1	5	629.58204334	780.05381514	10	9001	11	200	9	12	1	1.02	204	1909571.74	0	427.63	423.64	851.27
"297"	10	53	54	9	9	1	5	629.58204334	780.05381514	10	9001	11	200	9	12	1	1.02	204	1909571.74	0	470.75	619.78	1090.53
"298"	10	53	55	7	1	1	5	995.0887218	1232.91755548	10	9001	11	100	7	12	1	1.02	102	1509091.09	0	1548.15	102	1650.15
"299"	10	53	55	7	5	1	5	995.0887218	1232.91755548	10	9001	11	150	7	12	1	1.02	153	2263636.63	0	2293	153	2446
"300"	10	53	55	7	7	1	5	995.0887218	1232.91755548	10	9001	11	200	8	12	1	1.02	204	3018182.18	0	1524.15	220.5	1744.65
"301"	10	53	55	7	8	1	5	995.0887218	1232.91755548	10	9001	11	400	8	12	1	1.02	408	6036364.35	0	482.5	408	890.5
"302"	10	53	56	5	5	1	5	1034.61562998	1281.89149915	10	9001	11	700	8	12	1	1.02	714	10983246.36	0	340.27	714	1054.27
"303"	10	53	56	5	7	1	5	1034.61562998	1281.89149915	10	9001	11	250	8	12	1	1.02	255	3922587.99	0	1478.46	274.89	1753.35
"304"	10	53	57	3	1	1	5	907.55540166	1124.46354054	10	9001	11	200	8	12	1	1.02	204	2752686.75	0	416.73	204	620.73
"305"	10	53	57	3	13	1	5	907.55540166	1124.46354054	10	9001	11	250	10	12	1	1.02	255	3440858.43	0	1669.35	287.97	1957.32
"306"	10	53	58	1	1	1	5	590.50125858	731.63261957	10	9001	11	500	7	12	1	1.02	510	4477591.63	0	4183.5	498.33	4681.83
"307"	10	53	58	1	10	1	5	590.50125858	731.63261957	10	9001	11	400	10	12	1	1.02	408	3582073.31	0	4494.2	368.67	4862.87
"308"	10	53	58	1	12	1	5	590.50125858	731.63261957	10	9001	11	480	10	12	1	1.02	489.6	4298487.97	0	665	1074.48	1739.48
"309"	10	53	58	1	13	1	5	590.50125858	731.63261957	10	9001	11	250	10	12	1	1.02	255	2238795.82	0	722.75	385.39	1108.15
"310"	10	53	58	1	2	1	5	590.50125858	731.63261957	10	9001	11	150	7	12	1	1.02	153	1343277.49	0	336.01	266.73	602.74
"311"	10	53	58	1	7	1	5	590.50125858	731.63261957	10	9001	11	400	9	12	1	1.02	408	3582073.31	0	838.08	671.07	1509.15
"312"	10	53	59	0	1	1	5	456.01724448	565.00657077	10	9001	11	400	7	12	1	1.02	408	2766272.17	0	509.05	0	509.05
"313"	10	53	59	0	11	1	5	456.01724448	565.00657077	10	9001	11	200	9	12	1	1.02	204	1383136.09	0	1814.19	299.49	2113.68
"314"	10	53	59	0	12	1	5	456.01724448	565.00657077	10	9001	11	500	9	12	1	1.02	510	3457840.21	0	11740.2	497.64	12237.84
"315"	10	53	59	0	3	1	5	456.01724448	565.00657077	10	9001	11	250	7	12	1	1.02	255	1728920.11	0	1931.8	264.24	2196.04
"316"	10	53	59	0	4	1	5	456.01724448	565.00657077	10	9001	11	350	8	12	1	1.02	357	2420488.15	0	4481.56	349.2	4830.76
"317"	10	53	59	0	5	1	5	456.01724448	565.00657077	10	9001	11	300	8	12	1	1.02	306	2074704.13	0	207.5	695.13	902.63
"318"	10	53	59	0	6	1	5	456.01724448	565.00657077	10	9001	11	300	8	12	1	1.02	306	2074704.13	0	721	298.2	1019.2
"319"	10	53	59	0	8	1	5	456.01724448	565.00657077	10	9001	11	250	8	12	1	1.02	255	1728920.11	0	404	361.55	765.55
"320"	10	53	59	0	9	1	5	456.01724448	565.00657077	10	9001	11	300	8	12	1	1.02	306	2074704.13	0	1978.33	4.38	1982.71
"321"	10	53	60	3	1	1	5	726.89459145	900.62431936	10	9001	11	350	8	12	1	1.02	357	3858274.58	0	5787.22	366.36	6153.58
"322"	10	53	60	3	11	1	5	726.89459145	900.62431936	10	9001	11	350	9	12	1	1.02	357	3858274.58	0	391.4	361.33	752.73
"323"	10	53	60	3	4	1	5	726.89459145	900.62431936	10	9001	11	300	8	12	1	1.02	306	3307092.5	0	1925.57	0	1925.57
"324"	10	53	60	3	5	1	5	726.89459145	900.62431936	10	9001	11	170	8	12	1	1.02	173.4	1874019.08	0	1228.61	225.15	1453.76
"325"	10	53	60	3	7	1	5	726.89459145	900.62431936	10	9001	11	250	9	12	1	1.02	255	2755910.42	0	2138.63	316.55	2455.18
"326"	10	53	60	3	9	1	5	726.89459145	900.62431936	10	9001	11	300	8	12	1	1.02	306	3307092.5	0	2301.28	331.38	2632.65
"327"	10	53	61	1	1	1	5	959.92009544	1189.34353449	10	9001	11	300	8	12	1	1.02	306	4367269.46	0	1436.71	362.65	1799.36
"328"	10	53	61	1	13	1	5	959.92009544	1189.34353449	10	9001	11	999999.99	10	12	1	1.02	408	5823025.94	1	5624.59	542.4	6166.99
"329"	10	53	61	1	5	1	5	959.92009544	1189.34353449	10	9001	11	250	8	12	1	1.02	255	3639391.22	0	2241.86	213.4	2455.26
"330"	10	53	61	1	7	1	5	959.92009544	1189.34353449	10	9001	11	300	9	12	1	1.02	306	4367269.46	0	769.71	544.95	1314.66
"331"	10	53	61	1	8	1	5	959.92009544	1189.34353449	10	9001	11	200	9	12	1	1.02	204	2911512.97	0	499.45	215.25	714.7
"332"	10	53	62	0	10	1	5	897.85650567	1112.44658279	10	9001	11	350	10	12	1	1.02	357	4765721.16	0	8889.13	346.4	9235.53
"333"	10	53	62	0	12	1	5	897.85650567	1112.44658279	10	9001	11	300	10	12	1	1.02	306	4084903.85	0	1785.2	324.77	2109.97
"334"	10	53	62	0	3	1	5	897.85650567	1112.44658279	10	9001	11	250	7	12	1	1.02	255	3404086.54	0	2253.7	277.7	2531.4
"335"	10	53	62	0	6	1	5	897.85650567	1112.44658279	10	9001	11	250	8	12	1	1.02	255	3404086.54	0	763.31	301.75	1065.06
"336"	10	53	62	0	7	1	5	897.85650567	1112.44658279	10	9001	11	600	9	12	1	1.02	612	8169807.7	0	3234.25	468.9	3703.15
"337"	10	53	63	8	1	1	5	471.17241379	583.78386559	10	9001	11	300	11	12	1	1.01	303	2122638.14	0	1490.28	333.3	1823.58
"338"	10	53	63	8	11	1	5	471.17241379	583.78386559	10	9001	11	300	1	12	1	1	300	2101621.92	0	796.35	355.16	1151.51
"339"	10	53	63	8	13	1	5	471.17241379	583.78386559	10	9001	11	200	1	12	1	1	200	1401081.28	0	873.55	200	1073.55
"340"	10	53	63	8	2	1	5	471.17241379	583.78386559	10	9001	11	100	11	12	1	1.01	101	707546.05	0	909.34	101	1010.34
"341"	10	53	63	8	5	1	5	471.17241379	583.78386559	10	9001	11	999999.99	12	12	1	1	816	5716411.61	1	1765.52	816	2581.52
"342"	10	53	63	8	6	1	5	471.17241379	583.78386559	10	9001	11	150	12	12	1	1	150	1050810.96	0	4523.8	172.11	4695.91
"343"	10	53	63	8	8	1	5	471.17241379	583.78386559	10	9001	11	150	12	12	1	1	150	1050810.96	0	1027.62	123.6	1151.22
"344"	10	53	63	8	9	1	5	471.17241379	583.78386559	10	9001	11	200	1	12	1	1	200	1401081.28	0	1057.22	200	1257.22
"345"	10	53	64	6	3	1	5	688.15697407	852.62830907	10	9001	11	999999.99	11	12	1	1.01	204	2087234.1	1	1728	204	1932
"346"	10	53	64	6	4	1	5	688.15697407	852.62830907	10	9001	11	400	11	12	1	1.01	404	4133542.04	0	2082.86	395.34	2478.2
"347"	10	53	64	6	5	1	5	688.15697407	852.62830907	10	9001	11	250	11	12	1	1.01	252.5	2583463.78	0	1462.25	252.5	1714.75
"348"	10	53	64	6	7	1	5	688.15697407	852.62830907	10	9001	11	250	11	12	1	1.01	252.5	2583463.78	0	450.62	295.29	745.91
"349"	10	53	65	4	1	1	5	757.86200194	938.99302278	10	9001	11	200	11	12	1	1.01	202	2276119.09	0	561.55	257.3	818.85
"350"	10	53	65	4	10	1	5	757.86200194	938.99302278	10	9001	11	200	12	12	1	1	200	2253583.25	0	4789.5	200	4989.5
"351"	10	53	65	4	2	1	5	757.86200194	938.99302278	10	9001	11	400	11	12	1	1.01	404	4552238.17	0	18401.67	0	18401.67
"352"	10	53	65	4	7	1	5	757.86200194	938.99302278	10	9001	11	400	12	12	1	1	400	4507166.51	0	465.11	384.83	849.95
"353"	10	53	65	4	8	1	5	757.86200194	938.99302278	10	9001	11	350	12	12	1	1	350	3943770.7	0	1117.55	458	1575.55
"354"	10	53	66	2	1	1	5	535.79338148	663.84941529	10	9001	11	250	11	12	1	1.01	252.5	2011463.73	0	1716.37	252.5	1968.87
"355"	10	53	66	2	12	1	5	535.79338148	663.84941529	10	9001	11	400	1	12	1	1	400	3186477.19	0	1527.68	385.88	1913.56
"356"	10	53	66	2	13	1	5	535.79338148	663.84941529	10	9001	11	200	1	12	1	1	200	1593238.6	0	730.9	568	1298.9
"357"	10	53	66	2	2	1	5	535.79338148	663.84941529	10	9001	11	350	11	12	1	1.01	353.5	2816049.22	0	5720	291.7	6011.7
"358"	10	53	66	2	6	1	5	535.79338148	663.84941529	10	9001	11	400	12	12	1	1	400	3186477.19	0	865.28	444.24	1309.52
"359"	10	53	66	2	7	1	5	535.79338148	663.84941529	10	9001	11	300	12	12	1	1	300	2389857.9	0	660.28	325.24	985.51
