"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ordem_inform"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"cod_tipo_ocup"	"cod_posi_ocupa"	"cod_renm_bruto"	"cod_item"	"val_renm_bruto"	"val_mes"	"num_meses_recebe"	"cod_deducao_val"	"cod_item_prev"	"val_deducao_prev"	"cod_item_ir"	"val_deducao_ir"	"cod_item_outra"	"val_deducao_outra"	"fator_anual"	"num_deflator"	"val_renm_bruto_corrigido"	"val_deducao_prev_corrigido"	"val_deducao_ir_corrigido"	"val_deducao_outra_corrigido"	"valor_anual_expandido2"	"valor_prev_anual_expandido2"	"valor_ir_anual_expandido2"	"valor_outras_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"num_horas_trabalhadas"	"cod_ocup_final"	"cod_ativ_final"	"cod_imput_ocup_ativ"
"394"	14	53	34	4	10	1	1	3	548.30816072	679.35525984	53	1	2	2	201	3200	3	12	1	50201	300	60201	360	70201	0	1	1.02	3264	306	367.2	0	26608986.82	2494592.51	2993511.02	0	0	3975.06	387.92	4362.97	40	2321	80011	0
"395"	14	53	34	4	11	1	1	3	548.30816072	679.35525984	53	1	2	2	201	2300	3	12	1	50201	230	60201	180	70201	0	1	1.02	2346	234.6	183.6	0	19125209.28	1912520.93	1496755.51	0	0	3329.87	174.12	3503.99	40	5173	74050	2
"396"	14	53	34	4	11	1	2	3	548.30816072	679.35525984	53	1	6	1	601	400	3	12	2	50601	0	60601	0	70601	0	1	0.99	396	0	0	0	3228296.19	0	0	0	0	3329.87	174.12	3503.99	30	5243	53101	0
"397"	14	53	34	4	12	1	1	3	548.30816072	679.35525984	53	1	6	1	601	6000	3	12	2	50601	0	60601	0	70601	0	1	0.99	5940	0	0	0	48424442.92	0	0	0	0	7414.28	0	7414.28	75	5211	53090	3
"398"	14	53	34	4	12	1	2	3	548.30816072	679.35525984	53	1	1	2	101	999999	3	12	2	50101	0	60101	0	70101	0	1	1	1188	34.65	0	0	9684888.58	282475.92	0	0	1	7414.28	0	7414.28	30	2394	80012	0
"399"	14	53	34	4	14	1	1	3	548.30816072	679.35525984	53	1	1	1	101	1400	4	12	1	50101	999999	60101	999999	70101	0	1	1.01	1414	127.26	0	0	11527300.05	1037457	0	0	1	6060	458.23	6518.23	40	5211	53050	0
"400"	14	53	34	4	14	1	2	3	548.30816072	679.35525984	53	1	2	1	201	4000	4	12	1	50201	400	60201	400	70201	0	1	1.01	4040	404	404	0	32935143	3293514.3	3293514.3	0	0	6060	458.23	6518.23	40	4110	92020	0
"401"	14	53	34	4	2	1	1	3	548.30816072	679.35525984	53	1	1	1	101	520	2	12	1	50101	42	60101	0	70101	0	1	0.99	514.8	41.58	0	0	4196785.05	338971.1	0	0	0	2020.71	489.6	2510.31	48	5211	15043	0
"402"	14	53	34	4	2	1	2	3	548.30816072	679.35525984	53	1	1	1	101	850	2	12	1	50101	64	60101	0	70101	0	1	0.99	841.5	63.36	0	0	6860129.41	516527.39	0	0	0	2020.71	489.6	2510.31	44	5211	19020	0
"403"	14	53	34	4	3	1	1	3	548.30816072	679.35525984	53	1	1	1	101	2000	2	12	1	50101	200	60101	0	70101	0	1	0.99	1980	198	0	0	16141480.97	1614148.1	0	0	0	4069.22	590.83	4660.05	40	4131	74040	0
"404"	14	53	34	4	3	1	2	3	548.30816072	679.35525984	53	1	5	1	501	1000	2	12	2	50501	0	60501	0	70501	0	1	0.98	980	0	0	0	7989217.86	0	0	0	0	4069.22	590.83	4660.05	72	5161	93020	0
"405"	14	53	34	4	3	1	3	3	548.30816072	679.35525984	53	1	1	1	101	800	2	12	1	50101	80	60101	0	70101	0	1	0.99	792	79.2	0	0	6456592.39	645659.24	0	0	0	4069.22	590.83	4660.05	40	2522	74011	0
"406"	14	53	34	4	4	1	1	3	548.30816072	679.35525984	53	1	2	1	201	880	2	1	1	50201	80	60201	0	70201	0	1	1.02	897.6	81.6	0	0	609789.28	55435.39	0	0	0	1576.28	37.5	1613.78	40	4110	75012	0
"407"	14	53	34	4	4	1	2	3	548.30816072	679.35525984	53	1	1	1	101	908	2	12	1	50101	80	60101	0	70101	0	1	0.99	898.92	79.2	0	0	7328232.36	645659.24	0	0	0	1576.28	37.5	1613.78	36	3222	85012	0
"408"	14	53	34	4	5	1	1	3	548.30816072	679.35525984	53	1	1	2	101	800	2	12	1	50101	999999	60101	0	70101	0	1	0.99	792	63.36	0	0	6456592.39	516527.39	0	0	1	3005.5	0	3005.5	40	4110	93091	0
"409"	14	53	34	4	5	1	2	3	548.30816072	679.35525984	53	1	5	1	501	2000	2	12	2	50501	0	60501	0	70501	0	1	0.98	1960	0	0	0	15978435.71	0	0	0	0	3005.5	0	3005.5	44	1219	50030	0
"410"	14	53	34	4	6	1	1	3	548.30816072	679.35525984	53	1	6	1	601	600	5	12	2	50601	0	60601	0	70601	0	1	1.06	636	0	0	0	5184839.34	0	0	0	0	636	112.3	748.3	50	5242	53101	2
"411"	14	53	34	4	7	1	2	3	548.30816072	679.35525984	53	1	1	1	101	800	2	12	1	50101	999999	60101	0	70101	0	1	0.99	792	63.36	0	0	6456592.39	516527.39	0	0	1	1125.5	341.08	1466.58	48	7823	90000	0
"412"	14	53	34	4	8	1	1	3	548.30816072	679.35525984	53	1	1	1	101	900	5	12	1	50101	72	60101	0	70101	0	1	1.1	990	79.2	0	0	8070740.49	645659.24	0	0	0	2246.38	505.33	2751.71	44	7166	45999	0
"413"	14	53	34	4	8	1	2	3	548.30816072	679.35525984	53	1	6	1	601	600	5	10	2	50601	0	60601	0	70601	0	1	1.06	636	0	0	0	4320699.45	0	0	0	0	2246.38	505.33	2751.71	40	7633	18002	0
"414"	14	53	34	4	8	1	3	3	548.30816072	679.35525984	53	1	6	1	601	500	5	7	2	50601	0	60601	0	70601	0	1	1.06	530	0	0	0	2520408.01	0	0	0	0	2246.38	505.33	2751.71	30	2410	74011	1
"415"	14	53	35	2	1	1	1	4	466.92957549	578.52697773	53	1	5	1	501	3000	4	12	2	50501	0	60501	0	70501	0	1	1.02	3060	0	0	0	21243510.62	0	0	0	0	3060	0	3060	50	2321	80090	0
"416"	14	53	35	2	10	1	1	4	466.92957549	578.52697773	53	1	6	1	601	1100	6	12	1	50601	60	60601	0	70601	0	1	1.05	1155	63	0	0	8018383.91	437366.4	0	0	0	4290.82	597.58	4888.4	40	7166	45999	0
"417"	14	53	35	2	10	1	2	4	466.92957549	578.52697773	53	1	2	1	201	1401	6	12	1	50201	130	60201	63	70201	0	1	1.13	1583.13	146.9	71.19	0	10990600.97	1019827.36	494224.03	0	0	4290.82	597.58	4888.4	40	2523	75011	0
"418"	14	53	35	2	10	1	3	4	466.92957549	578.52697773	53	1	1	2	101	700	6	10	1	50101	56	60101	0	70101	0	1	1.09	763	61.04	0	0	4414160.84	353132.87	0	0	0	4290.82	597.58	4888.4	40	3517	65000	0
"419"	14	53	35	2	13	1	1	4	466.92957549	578.52697773	53	1	6	1	601	2500	7	12	2	50601	0	60601	0	70601	0	1	1.05	2625	0	0	0	18223599.8	0	0	0	0	2625	50	2675	60	3541	53010	0
"420"	14	53	35	2	4	1	1	4	466.92957549	578.52697773	53	1	1	1	101	10000	5	12	1	50101	0	60101	0	70101	1500	1	1.1	11000	0	0	1650	76365561.06	0	0	11454834.16	3	12731.17	420.54	13151.71	45	1210	92040	0
"421"	14	53	35	2	5	1	1	4	466.92957549	578.52697773	53	1	5	1	501	2000	5	12	2	50501	0	60501	0	70501	0	1	1.03	2060	0	0	0	14301186.89	0	0	0	0	11406.63	12.12	11418.75	60	1219	53063	0
"422"	14	53	35	2	5	1	2	4	466.92957549	578.52697773	53	1	1	1	101	3910	7	12	1	50101	330	60101	440	70101	130	1	1.09	4261.9	359.7	479.6	141.7	29587489.52	2497153.85	3329538.46	983727.27	3	11406.63	12.12	11418.75	40	2516	85030	0
"423"	14	53	35	2	5	1	3	4	466.92957549	578.52697773	53	1	2	2	201	3250	5	12	1	50201	300	60201	270	70201	0	1	1.15	3737.5	345	310.5	0	25946934.95	2395101.69	2155591.52	0	3	11406.63	12.12	11418.75	40	3722	75012	0
"424"	14	53	35	2	5	1	4	4	466.92957549	578.52697773	53	1	1	1	101	450	5	5	2	50101	0	60101	0	70101	0	1	1.1	495	0	0	0	1431854.27	0	0	0	3	11406.63	12.12	11418.75	48	5211	53041	0
"425"	14	53	35	2	7	1	1	4	466.92957549	578.52697773	53	1	2	1	201	6955	6	12	1	50201	1081	60201	1820	70201	236	1	1.13	7859.15	1221.53	2056.6	266.68	54560763.56	8480256.71	14277582.99	1851378.89	0	8988.43	571.47	9559.9	40	3222	85011	0
"426"	14	53	35	2	8	1	1	4	466.92957549	578.52697773	53	1	2	2	201	4900	6	12	1	50201	334	60201	532	70201	0	1	1.13	5537	377.42	601.16	0	38439646.51	2620171.82	4173447.34	0	0	8202.55	0	8202.55	30	4132	65000	0
"427"	14	53	36	0	13	1	2	4	1550.25	1920.76384597	53	1	6	1	601	1200	7	12	2	50601	0	60601	0	70601	0	1	1.05	1260	0	0	0	29041949.35	0	0	0	0	9276.97	320.95	9597.92	60	7823	60040	0
"428"	14	53	36	0	13	1	3	4	1550.25	1920.76384597	53	1	2	2	201	3000	7	12	1	50201	250	60201	180	70201	0	1	1.13	3390	282.5	203.4	0	78136673.25	6511389.44	4688200.4	0	0	9276.97	320.95	9597.92	40	4110	75011	0
"429"	14	53	36	0	4	1	2	4	1550.25	1920.76384597	53	2	1	2	101	438	2	8	1	50101	50	60101	0	70101	38	1	1.11	486.18	55.5	0	42.18	7470695.73	852819.15	0	648142.55	0	6262.81	468.65	6731.46	36	4223	64020	0
"430"	14	53	36	0	4	1	2	4	1550.25	1920.76384597	53	1	1	2	101	500	5	2	2	50101	0	60101	0	70101	0	1	1.1	550	0	0	0	2112840.23	0	0	0	0	6262.81	468.65	6731.46	40	2237	55010	0
"431"	14	53	36	0	7	1	1	4	1550.25	1920.76384597	53	1	1	2	101	1000	6	12	1	50101	40	60101	0	70101	0	1	1.09	1090	43.6	0	0	25123591.11	1004943.64	0	0	0	3614.87	524.36	4139.22	40	3541	26010	0
"432"	14	53	36	0	7	1	2	4	1550.25	1920.76384597	53	1	1	1	101	1200	6	12	1	50101	40	60101	0	70101	0	1	1.09	1308	43.6	0	0	30148309.33	1004943.64	0	0	0	3614.87	524.36	4139.22	44	5211	53010	0
"433"	14	53	36	0	8	1	1	4	1550.25	1920.76384597	53	1	2	2	201	5000	6	12	1	50201	350	60201	400	70201	0	1	1.13	5650	395.5	452	0	130227788.76	9115945.21	10418223.1	0	0	6665.83	459	7124.83	40	2121	72010	0
"434"	14	53	37	9	1	1	1	4	1548.7899061	1918.95478578	53	1	2	1	201	6000	4	12	1	50201	520	60201	770	70201	0	1	1.01	6060	525.2	777.7	0	139546392.02	12094020.64	17908453.64	0	0	7250.1	667.4	7917.5	35	4110	75015	0
"435"	14	53	37	9	2	1	1	4	1548.7899061	1918.95478578	53	1	2	1	201	10000	7	12	1	50201	1100	60201	1200	70201	0	1	1.13	11300	1243	1356	0	260210268.95	28623129.58	31225232.27	0	0	12183.33	408	12591.33	40	1220	80011	0
"436"	14	53	37	9	5	1	1	4	1548.7899061	1918.95478578	53	1	1	1	101	850	8	12	1	50101	57	60101	0	70101	0	1	1.05	892.5	59.85	0	0	20552005.76	1378193.33	0	0	0	1228.61	510	1738.61	60	4141	53070	0
"437"	14	53	38	7	10	1	2	4	539.74789135	668.74906347	53	2	1	1	101	800	9	11	2	50101	0	60101	0	70101	0	1	1.05	840	0	0	0	6179241.35	0	0	0	0	2730.53	0	2730.53	50	4121	50010	0
"438"	14	53	38	7	10	1	2	4	539.74789135	668.74906347	53	1	1	0	101	0	0	0	0	50101	0	60101	0	70101	0	1	1.11	0	0	0	0	0	0	0	0	0	2730.53	0	2730.53	30	2394	80012	0
"439"	14	53	38	7	11	1	1	4	539.74789135	668.74906347	53	1	2	2	201	5800	10	12	1	50201	550	60201	500	70201	0	1	1.05	6090	669.9	525	0	48872181.56	5375939.97	4213119.1	0	1	7035.54	329.03	7364.57	40	3189	80011	0
"440"	14	53	38	7	2	1	1	4	539.74789135	668.74906347	53	1	2	2	201	3500	8	12	1	50201	334	60201	191	70201	54	1	1.09	3815	364.06	208.19	58.86	30615332.13	2921577.41	1670722.41	472350.84	0	4638.65	705.39	5344.04	40	3722	75011	0
"441"	14	53	38	7	3	1	1	4	539.74789135	668.74906347	53	1	2	1	201	11000	8	12	1	50201	1700	60201	2970	70201	0	1	1.09	11990	1853	3237.3	0	96219615.25	14870304.18	25979296.12	0	0	20142.15	1566.26	21708.41	48	5172	75016	0
"442"	14	53	38	7	3	1	2	4	539.74789135	668.74906347	53	1	2	1	201	5238	8	12	1	50201	539	60201	642	70201	0	1	1.09	5709.42	587.51	699.78	0	45818031.34	4714761.15	5615726.64	0	0	20142.15	1566.26	21708.41	30	5172	75016	0
"443"	14	53	38	7	5	1	1	4	539.74789135	668.74906347	53	2	1	1	101	1200	4	6	1	50101	999999	60101	0	70101	0	1	1.11	1332	119.88	0	0	5344642.52	481017.83	0	0	0	8387.8	232.29	8620.09	40	7825	45999	0
"444"	14	53	38	7	5	1	1	4	539.74789135	668.74906347	53	1	6	1	601	800	8	5	2	50601	0	60601	0	70601	0	1	1.03	824	0	0	0	2755246.14	0	0	0	0	8387.8	232.29	8620.09	60	9511	45999	0
"445"	14	53	38	7	5	1	2	4	539.74789135	668.74906347	53	1	2	1	201	5238	8	12	1	50201	539	60201	642	70201	0	1	1.09	5709.42	587.51	699.78	0	45818031.34	4714761.15	5615726.64	0	3	8387.8	232.29	8620.09	30	5172	75016	0
"446"	14	53	39	5	1	1	1	4	368.33102087	456.36310804	53	1	1	1	101	700	10	10	1	50101	55	60101	0	70101	0	1	1.05	735	57.75	0	0	3354268.84	263549.69	0	0	0	5745.58	451.16	6196.74	44	4110	74040	0
"447"	14	53	39	5	1	1	2	4	368.33102087	456.36310804	53	1	2	1	201	2600	11	10	1	50201	999999	60201	999999	70201	999999	1	1.05	2730	300.3	140.66	0	12458712.85	1370458.41	641920.35	0	1	5745.58	451.16	6196.74	70	3222	85011	0
"448"	14	53	39	5	10	1	2	4	368.33102087	456.36310804	53	1	1	1	101	300	12	12	2	50101	0	60101	0	70101	0	1	1.01	303	0	0	0	1659336.26	0	0	0	0	1103	728.96	1831.96	40	5161	93020	0
"449"	14	53	39	5	11	1	1	4	368.33102087	456.36310804	53	1	1	1	101	610	12	12	1	50101	48	60101	0	70101	0	1	1.01	616.1	48.48	0	0	3373983.73	265493.8	0	0	0	684.95	211.49	896.44	44	4141	53030	0
"450"	14	53	39	5	18	1	1	4	368.33102087	456.36310804	53	1	1	2	101	1200	1	12	1	50101	38	60101	0	70101	0	1	1	1200	38	0	0	6571628.76	208101.58	0	0	0	3776.2	22	3798.2	44	4131	74011	0
"451"	14	53	39	5	18	1	2	4	368.33102087	456.36310804	53	1	2	2	201	1600	1	12	1	50201	90	60201	0	70201	0	1	1	1600	90	0	0	8762171.67	492872.16	0	0	0	3776.2	22	3798.2	40	4110	75012	0
"452"	14	53	39	5	20	1	1	4	368.33102087	456.36310804	53	1	1	2	101	600	1	6	1	50101	48	60101	0	70101	0	1	1	600	48	0	0	1642907.19	131432.58	0	0	0	1108.5	0	1108.5	44	1320	53030	0
"453"	14	53	39	5	20	1	2	4	368.33102087	456.36310804	53	1	1	2	101	500	1	12	1	50101	46	60101	0	70101	0	1	1	500	46	0	0	2738178.65	251912.44	0	0	0	1108.5	0	1108.5	50	5211	15043	0
"454"	14	53	39	5	3	1	1	4	368.33102087	456.36310804	53	1	1	1	101	590	11	12	1	50101	47	60101	0	70101	0	1	1.01	595.9	47.47	0	0	3263361.31	259962.68	0	0	0	902.38	430.45	1332.82	30	4222	74040	0
"455"	14	53	39	5	3	1	2	4	368.33102087	456.36310804	53	2	1	1	101	400	11	1	2	50101	0	60101	0	70101	0	1	1.01	404	0	0	0	184370.7	0	0	0	0	902.38	430.45	1332.82	60	4211	53070	0
"456"	14	53	39	5	3	1	2	4	368.33102087	456.36310804	53	1	1	1	101	600	8	2	1	50101	50	60101	0	70101	0	1	1.05	630	52.5	0	0	575017.52	47918.13	0	0	0	902.38	430.45	1332.82	44	4102	74040	0
"457"	14	53	39	5	4	1	1	4	368.33102087	456.36310804	53	1	2	1	201	10135	11	12	1	50201	1100	60201	775	70201	0	1	1.05	10641.75	1155	813.75	0	58278025.26	6325192.68	4456385.75	0	0	11801.62	0	11801.62	40	2124	75011	0
"458"	14	53	39	5	6	1	1	4	368.33102087	456.36310804	53	1	6	1	601	2000	12	12	2	50601	0	60601	0	70601	0	1	1.05	2100	0	0	0	11500350.32	0	0	0	0	2774	0	2774	48	5211	53090	3
"459"	14	53	39	5	6	1	2	4	368.33102087	456.36310804	53	1	1	1	101	600	12	12	1	50101	50	60101	0	70101	0	1	1.01	606	50.5	0	0	3318672.52	276556.04	0	0	0	2774	0	2774	40	4221	85012	0
"460"	14	53	39	5	7	1	1	4	368.33102087	456.36310804	53	1	1	1	101	610	12	12	1	50101	48	60101	0	70101	0	1	1.01	616.1	48.48	0	0	3373983.73	265493.8	0	0	0	915.43	44.17	959.6	44	4141	53030	0
"461"	14	53	39	5	7	1	2	4	368.33102087	456.36310804	53	1	1	1	101	650	12	4	1	50101	52	60101	0	70101	0	1	1.01	656.5	52.52	0	0	1198409.52	95872.76	0	0	0	915.43	44.17	959.6	44	5134	55030	0
"462"	14	53	40	9	12	1	1	4	1286.18530184	1593.58698725	53	1	2	1	201	6746	1	12	1	50201	439	60201	759	70201	0	1	1	6746	439	759	0	129004053.79	8395016.25	14514390.28	0	0	10804.82	954.68	11759.5	40	1320	75011	0
"463"	14	53	40	9	12	1	3	4	1286.18530184	1593.58698725	53	1	1	1	101	2959	1	12	1	50101	999999	60101	999999	70101	0	1	1	2959	325.49	181.94	0	56585086.74	6224359.54	3479246.6	0	1	10804.82	954.68	11759.5	40	3135	72010	0
"464"	14	53	40	9	13	1	1	4	1286.18530184	1593.58698725	53	1	1	1	101	700	1	12	1	50101	48	60101	0	70101	0	1	1	700	48	0	0	13386130.69	917906.1	0	0	0	865.66	600	1465.66	42	7825	15010	0
"465"	14	53	40	9	3	1	1	4	1286.18530184	1593.58698725	53	2	6	1	601	1100	11	4	2	50601	0	60601	0	70601	0	1	1.06	1166	0	0	0	7432489.71	0	0	0	0	5519.2	1422.75	6941.96	30	3171	72020	1
"466"	14	53	40	9	3	1	1	4	1286.18530184	1593.58698725	53	1	1	1	101	2100	11	12	1	50101	186	60101	240	70101	0	1	1.01	2121	187.86	242.4	0	40559976	3592455.02	4635425.83	0	0	5519.2	1422.75	6941.96	36	2124	72010	0
"467"	14	53	40	9	3	1	2	4	1286.18530184	1593.58698725	53	1	6	1	601	2000	11	12	2	50601	0	60601	0	70601	0	1	1.06	2120	0	0	0	40540852.96	0	0	0	0	5519.2	1422.75	6941.96	20	2410	74011	0
"468"	14	53	40	9	4	1	2	4	1286.18530184	1593.58698725	53	1	6	1	601	999999	4	12	2	50601	0	60601	0	70601	0	1	1	1000	0	0	0	19123043.85	0	0	0	1	1000	0	1000	40	7681	17002	0
"469"	14	53	40	9	5	1	2	4	1286.18530184	1593.58698725	53	1	1	1	101	800	4	12	1	50101	70	60101	0	70101	0	1	1.01	808	70.7	0	0	15451419.43	1351999.2	0	0	0	808	0	808	50	5134	55010	0
"470"	14	53	41	7	1	1	1	4	1938.13946459	2401.35991746	53	1	2	1	201	5000	3	12	1	50201	500	60201	0	70201	0	1	1.02	5100	510	0	0	146963226.95	14696322.69	0	0	0	5100	548	5648	40	4110	75011	0
"471"	14	53	41	7	2	1	1	4	1938.13946459	2401.35991746	53	1	2	1	201	900	3	12	1	50201	100	60201	0	70201	0	1	1.02	918	102	0	0	26453380.85	2939264.54	0	0	0	943	34.17	977.17	40	4110	75012	0
"472"	14	53	41	7	2	1	3	4	1938.13946459	2401.35991746	53	1	1	2	101	150	3	2	2	50101	0	60101	0	70101	0	1	1	150	0	0	0	720407.98	0	0	0	0	943	34.17	977.17	20	4110	65000	0
"473"	14	53	41	7	9	1	1	4	1938.13946459	2401.35991746	53	1	1	2	101	542	11	12	1	50101	69	60101	0	70101	0	1	1.01	547.42	69.69	0	0	15774629.35	2008209.27	0	0	3	1310	574.83	1884.83	48	5174	74050	0
"474"	14	53	41	7	9	1	2	4	1938.13946459	2401.35991746	53	1	1	1	101	700	12	8	1	50101	30	60101	0	70101	0	1	1.01	707	30.3	0	0	13582091.69	582089.64	0	0	0	1310	574.83	1884.83	30	2313	80012	0
"475"	14	53	42	5	1	1	2	4	642.82555283	796.46255838	53	1	2	1	201	5500	2	12	1	50201	999999	60201	999999	70201	1700	1	1.02	5610	617.1	879.81	1734	53617859.43	5897964.54	8408828.68	16572792.91	1	15164	1758.8	16922.8	40	2321	80011	0
"476"	14	53	42	5	10	1	3	4	642.82555283	796.46255838	53	1	1	1	101	3500	3	12	1	50101	999999	60101	999999	70101	0	1	1	3500	385	303.66	0	33451427.45	3679657.02	2902245.85	0	1	10391.38	0	10391.38	48	3171	72010	0
"477"	14	53	42	5	14	1	1	4	642.82555283	796.46255838	53	1	1	2	101	2200	4	12	1	50101	999999	60101	999999	70101	0	1	1.01	2222	244.42	64.46	0	21236877.66	2336056.54	616079.72	0	1	2538.19	380	2918.19	44	3522	45999	0
"478"	14	53	42	5	15	1	1	4	642.82555283	796.46255838	53	1	5	1	501	3000	4	12	2	50501	0	60501	0	70501	0	1	0.95	2850	0	0	0	27239019.5	0	0	0	0	4275	0	4275	65	1219	55030	0
"479"	14	53	42	5	15	1	2	4	642.82555283	796.46255838	53	1	5	1	501	1500	4	12	2	50501	0	60501	0	70501	0	1	0.95	1425	0	0	0	13619509.75	0	0	0	0	4275	0	4275	65	1219	53030	0
"480"	14	53	42	5	2	1	1	4	642.82555283	796.46255838	53	1	1	1	101	883	2	12	1	50101	31	60101	999999	70101	0	1	0.99	874.17	30.69	0	0	8354924.1	293321.23	0	0	1	1465.48	751	2216.48	44	4110	85012	0
"481"	14	53	42	5	4	1	1	4	642.82555283	796.46255838	53	1	6	1	601	1200	1	12	2	50601	0	60601	0	70601	0	1	1	1200	0	0	0	11469060.84	0	0	0	0	2655.63	26.67	2682.29	84	7631	18002	0
"482"	14	53	42	5	4	1	3	4	642.82555283	796.46255838	53	1	3	1	301	850	1	12	1	50301	999999	60301	170	70301	999999	1	1	850	68	170	0	8123918.1	649913.45	1624783.62	0	1	2655.63	26.67	2682.29	90	5162	95000	0
"483"	14	53	42	5	5	1	1	4	642.82555283	796.46255838	53	1	6	1	601	1500	5	12	2	50601	0	60601	0	70601	0	1	1.06	1590	0	0	0	15196505.61	0	0	0	0	1590	887	2477	30	3541	53010	2
"484"	14	53	42	5	6	1	3	4	642.82555283	796.46255838	53	1	1	1	101	1200	2	12	2	50101	0	60101	0	70101	0	1	0.99	1188	0	0	0	11354370.23	0	0	0	0	3466.86	738.37	4205.23	48	1320	93020	0
"485"	14	53	42	5	6	1	4	4	642.82555283	796.46255838	53	1	1	1	101	700	2	12	1	50101	999999	60101	0	70101	0	1	0.99	693	55.44	0	0	6623382.64	529870.61	0	0	1	3466.86	738.37	4205.23	36	4121	93020	0
"486"	14	53	42	5	6	1	5	4	642.82555283	796.46255838	53	1	1	1	101	700	2	12	1	50101	999999	60101	0	70101	0	1	0.99	693	55.44	0	0	6623382.64	529870.61	0	0	1	3466.86	738.37	4205.23	40	4110	50030	1
"487"	14	53	42	5	8	1	1	4	642.82555283	796.46255838	53	1	2	1	201	6000	4	12	1	50201	650	60201	750	70201	0	1	1.15	6900	747.5	862.5	0	65947099.83	7144269.15	8243387.48	0	0	11370	99.56	11469.56	40	2321	80011	0
"488"	14	53	42	5	8	1	2	4	642.82555283	796.46255838	53	1	2	1	201	3000	4	12	1	50201	200	60201	150	70201	0	1	1.15	3450	230	172.5	0	32973549.92	2198236.66	1648677.5	0	0	11370	99.56	11469.56	40	3525	75011	0
"489"	14	53	43	3	13	1	1	4	1368.97470449	1696.16327588	53	1	1	1	101	999999	3	12	1	50101	999999	60101	0	70101	999999	1	1	5500	330	0	0	111946776.21	6716806.57	0	0	1	6803.33	500	7303.33	44	3172	60020	0
"490"	14	53	43	3	2	1	1	4	1368.97470449	1696.16327588	53	1	6	1	601	800	1	12	2	50601	0	60601	0	70601	0	1	1	800	0	0	0	16283167.45	0	0	0	0	6895	383.33	7278.33	12	5161	93020	0
"491"	14	53	43	3	2	1	2	4	1368.97470449	1696.16327588	53	1	1	2	101	5500	1	12	1	50101	400	60101	0	70101	0	1	1	5500	400	0	0	111946776.21	8141583.72	0	0	0	6895	383.33	7278.33	40	2394	80090	0
"492"	14	53	43	3	3	1	1	4	1368.97470449	1696.16327588	53	2	6	1	601	400	1	12	2	50601	0	60601	0	70601	0	1	1	400	0	0	0	8141583.72	0	0	0	3	1570.76	400	1970.76	20	5241	53090	2
"493"	14	53	43	3	3	1	1	4	1368.97470449	1696.16327588	53	1	6	1	601	450	1	12	2	50601	0	60601	0	70601	0	1	1	450	0	0	0	9159281.69	0	0	0	3	1570.76	400	1970.76	60	5211	53090	3
"494"	14	53	43	3	3	1	2	4	1368.97470449	1696.16327588	53	1	1	1	101	800	2	5	1	50101	36	60101	0	70101	48	1	0.99	792	35.64	0	47.52	6716806.57	302256.3	0	403008.39	0	1570.76	400	1970.76	30	4151	74040	0
"495"	14	53	43	3	5	1	1	4	1368.97470449	1696.16327588	53	1	2	2	201	9700	2	12	1	50201	1200	60201	0	70201	0	1	1.02	9894	1224	0	0	201382073.42	24913246.2	0	0	0	10718.5	0	10718.5	48	5172	75016	0
"496"	14	53	43	3	8	1	1	4	1368.97470449	1696.16327588	53	1	1	2	101	570	3	12	2	50101	0	60101	0	70101	0	1	1	570	0	0	0	11601756.81	0	0	0	0	1886	450	2336	44	5101	70001	0
"497"	14	53	44	1	1	1	1	5	994.46813397	1232.14864551	53	1	3	1	301	140	4	12	2	50301	0	60301	0	70301	0	1	1.09	152.6	0	0	0	2256310.6	0	0	0	0	1868.6	56	1924.6	40	5121	95000	0
"498"	14	53	44	1	1	1	2	5	994.46813397	1232.14864551	53	1	1	1	101	1400	4	12	2	50101	0	60101	0	70101	0	1	1.11	1554	0	0	0	22977107.94	0	0	0	0	1868.6	56	1924.6	44	7832	53050	0
"499"	14	53	44	1	10	1	1	5	994.46813397	1232.14864551	53	1	6	1	601	800	5	6	2	50601	0	60601	0	70601	0	1	1.06	848	0	0	0	6269172.31	0	0	0	3	2755.25	459	3214.25	40	5161	93020	1
"500"	14	53	44	1	10	1	2	5	994.46813397	1232.14864551	53	1	2	1	201	2000	5	11	1	50201	0	60201	90	70201	0	1	1.15	2300	0	103.5	0	31173360.73	0	1402801.23	0	3	2755.25	459	3214.25	48	3222	85011	0
"501"	14	53	44	1	12	1	2	5	994.46813397	1232.14864551	53	1	1	1	101	670	6	10	1	50101	45	60101	0	70101	0	1	1.09	730.3	49.05	0	0	8998381.56	604368.91	0	0	0	776.52	612	1388.52	40	7711	36010	0
"502"	14	53	44	1	14	1	1	5	994.46813397	1232.14864551	53	1	3	1	301	300	7	12	2	50301	0	60301	0	70301	0	1	1.05	315	0	0	0	4657521.88	0	0	0	0	630	188.89	818.89	20	5121	95000	0
"503"	14	53	44	1	14	1	2	5	994.46813397	1232.14864551	53	1	6	1	601	300	7	12	2	50601	0	60601	0	70601	0	1	1.05	315	0	0	0	4657521.88	0	0	0	0	630	188.89	818.89	40	7152	45999	0
