referencia|municipio|A01setor|A01nficha|A01npessoas|D01|D02|D06|D03|D04|D05|D07|D08|D09|D10|D11|D12|D13|D14|D15|D16|D17|D18|D19|D20|D21|D22|E01|E02|E03|E04|E05|E06|E07|E08|E09|E10|E11|E12|E13|E14|E15|PESO|PROJ_POP|pos_estrato
2018|45|2|3214|9|10473|4|99|1|4|25|1|1|1|15|99|1993|15|1|24|3|0|41|45|0|99|99|0|99|13|2|0|6|99|99|99|99|99|99999|0|0|0|5,23485453686638|319,326126748849|08106
2018|45|2|3214|9|10468|4|0|2|4|5|99|1|2|1|2|2013|1|1|5|0|0|41|45|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|4,63504837567694|310,548241170355|08202
2018|45|2|3214|9|10474|2|99|2|4|39|2|1|1|15|99|1990|15|1|15|0|0|41|45|0|99|99|0|99|11|4|0|6|99|99|99|99|99|99999|0|0|41|4,06506857589767|321,140417495916|08208
2018|45|2|3215|3|10478|1|99|1|4|61|1|0|99|7|99|1988|7|1|30|0|0|41|45|1|3|3|0|99|11|8|0|1|2|11|9|5|1|88888|88888|1|9|5,61948661264859|151,726138541512|08113
2018|45|2|3215|3|10476|5|99|2|4|18|1|1|1|1|2|2000|1|1|18|3|0|41|45|0|99|99|1|45|13|3|0|6|99|99|99|99|99|99999|0|0|0|4,14911551961826|323,631010530224|08204
2018|45|2|3215|3|10477|2|99|2|1|55|1|1|1|17|99|1984|17|6|34|0|0|41|45|0|99|99|0|99|1|99|0|1|13|11|45|2|11|570|132|1|0|5,44710220424424|185,201474944304|08212
2018|45|2|3216|3|10479|4|0|2|4|3|99|1|1|1|2|2015|9|1|3|0|0|41|45|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|4,8392799411762|319,39247611763|08201
2018|45|2|3216|3|10481|1|99|1|1|23|1|1|1|1|1|2016|9|3|2|0|0|41|45|12|1|1|0|99|13|1|0|1|77|11|45|2|11|125|0|1|0|4,63276415802763|347,457311852072|08105
2018|45|2|3216|3|10480|2|99|2|2|21|1|1|1|1|1|2016|9|3|2|0|0|41|45|11|1|1|0|99|13|2|0|6|99|99|99|99|99|99999|0|0|0|4,67371163703756|322,486102955592|08205
2018|45|2|3217|2|10482|1|99|1|1|20|1|0|99|1|1|2009|1|1|9|3|0|9|45|11|3|1|0|99|13|1|0|1|17|1|29|6|1|900|0|4|41|4,63276415802763|347,457311852072|08105
2018|45|2|3217|2|10483|2|99|2|1|21|1|0|99|1|2|1997|9|1|21|3|0|9|45|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|89|0|29|4,67371163703756|322,486102955592|08205
2018|45|2|3218|1|10484|1|99|2|4|52|1|1|2|17|99|2001|1|1|17|0|0|45|45|0|99|99|0|99|2|99|0|1|4|11|45|1|11|500|100|0|45|5,28040426120565|227,057383231843|08211
2018|45|2|3219|3|10487|1|99|1|1|30|1|0|99|1|2|2000|1|1|18|3|0|41|45|0|99|99|0|99|11|7|0|1|17|1|1|5|1|800|0|4|1|4,86102519832083|330,549713485816|08107
2018|45|2|3219|3|10485|4|0|2|4|0|99|1|2|1|2|2018|1|1|0|0|0|9|4|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|4,8392799411762|319,39247611763|08201
2018|45|2|3219|3|10486|2|99|2|4|19|1|1|2|9|99|9999|99|99|5|3|0|9|41|12|3|3|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|4,14911551961826|323,631010530224|08204
2018|45|2|3220|5|10491|2|99|1|4|27|1|1|2|10|99|2008|9|6|10|3|0|41|45|0|99|99|0|99|11|6|0|6|99|99|99|99|99|99999|0|0|0|5,23485453686638|319,326126748849|08106
2018|45|2|3220|5|10490|4|0|2|4|11|99|2|2|9|99|9999|99|99|11|0|0|41|45|99|99|99|1|45|11|2|0|0|99|99|99|99|99|99999|0|99|0|3,9529348113486|312,281850096539|08203
2018|45|2|3220|5|10488|4|0|2|4|2|99|0|99|1|2|2017|1|1|2|0|0|41|45|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|4,8392799411762|319,39247611763|08201
2018|45|2|3220|5|10489|4|0|1|4|9|99|2|2|9|99|9999|99|99|9|0|0|41|45|99|99|99|1|45|11|3|0|99|99|99|99|99|99|99999|99999|99|99|4,53078012935674|330,746949443042|08102
2018|45|2|3220|5|10492|1|99|2|4|34|1|2|2|12|99|2006|12|3|12|0|0|41|45|0|99|99|0|99|2|99|0|1|77|11|8|5|1|500|535|0|41|4,99755947654174|314,84624702213|08207
2018|45|2|3221|3|10493|4|99|1|4|19|1|2|1|1|2|1999|1|1|19|3|2|41|45|0|99|99|0|99|11|6|0|6|99|99|99|99|99|99999|0|0|0|4,3309579399263|363,80046695381|08104
2018|45|2|3221|3|10494|1|99|1|1|73|2|2|1|6|99|1988|1|3|30|0|2|41|45|0|99|99|0|99|11|1|0|2|99|99|99|99|99|99999|954|99|41|8,0058853438289|192,141248251894|08115
2018|45|2|3221|3|10495|2|99|2|1|73|2|2|1|6|99|1988|1|3|30|0|2|41|45|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|954|99|41|5,21760805462123|177,398673857122|08215
2018|45|2|3222|4|10499|1|99|1|4|41|4|2|1|13|99|1991|25|3|27|3|2|0|0|0|99|99|0|99|14|99|0|1|4|11|45|1|11|77777|0|3|41|5,33200638962|325,25238976682|08109
2018|45|2|3222|4|10496|4|99|1|4|16|1|2|1|25|99|2016|25|1|2|3|2|0|0|0|99|99|1|45|13|3|0|7|99|99|99|99|99|99999|0|0|0|4,3309579399263|363,80046695381|08104
2018|45|2|3222|4|10497|4|99|1|4|19|1|2|1|1|2|2007|1|1|19|3|2|0|0|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|4,3309579399263|363,80046695381|08104
2018|45|2|3222|4|10498|2|99|2|4|34|4|2|1|9|99|9999|99|99|34|3|2|0|0|0|99|99|0|99|13|1|0|5|99|99|99|99|99|99999|0|0|0|4,99755947654174|314,84624702213|08207
2018|45|2|3223|3|10502|1|99|1|4|61|7|1|1|7|99|2010|1|1|8|0|0|41|45|0|99|99|0|99|12|99|0|6|99|99|99|99|99|99999|0|0|41|5,61948661264859|151,726138541512|08113
2018|45|2|3223|3|10500|4|99|2|4|18|1|1|1|1|1|2012|1|1|7|3|0|45|45|0|99|99|1|45|14|99|0|7|99|99|99|99|99|99999|132|0|0|4,14911551961826|323,631010530224|08204
2018|45|2|3223|3|10501|2|99|2|1|55|7|1|1|17|99|1988|9|1|12|3|0|45|45|0|99|99|0|99|1|99|0|5|99|99|99|99|99|99999|570|1|45|5,44710220424424|185,201474944304|08212
2018|45|2|3224|3|10503|4|0|2|1|11|99|1|1|1|1|2007|1|1|11|3|0|1|1|99|99|99|1|45|11|6|0|7|99|99|99|99|99|99999|0|99|0|3,9529348113486|312,281850096539|08203
2018|45|2|3224|3|10505|1|99|2|1|50|6|1|1|1|1|2001|1|1|17|0|0|1|1|0|99|99|0|99|12|99|0|5|99|99|99|99|99|99999|200|0|0|5,28040426120565|227,057383231843|08211
2018|45|2|3224|3|10504|4|99|2|2|15|1|1|1|1|1|2003|1|1|15|0|0|0|0|99|99|99|1|45|12|99|0|7|99|99|99|99|99|99999|0|0|0|4,14911551961826|323,631010530224|08204
2018|45|2|3225|3|10508|1|99|2|4|36|1|1|1|13|99|2013|13|3|5|3|0|41|45|0|99|99|0|99|12|99|0|5|99|99|99|99|99|99999|1560|1|20|4,06506857589767|321,140417495916|08208
2018|45|2|3225|3|10506|4|0|2|2|11|99|1|2|13|99|2012|13|1|5|0|0|41|1|99|99|99|1|45|11|5|0|7|99|99|99|99|99|99999|957|99|0|3,9529348113486|312,281850096539|08203
2018|45|2|3225|3|10507|4|0|2|2|12|99|1|2|13|99|2012|13|1|5|3|0|0|45|99|99|99|1|45|11|7|0|7|99|99|99|99|99|99999|0|99|0|3,9529348113486|312,281850096539|08203
2018|45|2|3226|1|10509|1|99|2|2|43|1|1|1|13|99|1997|13|1|30|3|0|0|0|0|99|99|0|99|12|99|0|5|99|99|99|99|99|99999|984|1|41|5,36495881506285|295,072734828457|08209
2018|45|2|3227|3|10511|1|99|1|1|33|7|1|1|1|1|1988|1|1|33|0|0|1|1|0|99|99|0|99|3|99|0|1|2|11|45|2|3|1000|0|1|41|4,86102519832083|330,549713485816|08107
2018|45|2|3227|3|10512|2|99|2|4|49|7|1|1|9|99|9999|99|99|11|3|0|54|45|0|99|99|0|99|2|99|0|5|99|99|99|99|99|99999|146|0|0|4,48288908720302|260,007567057775|08210
2018|45|2|3227|3|10510|4|1|2|4|10|99|1|1|1|1|2008|1|1|10|0|0|0|0|99|99|99|1|45|11|4|0|7|99|99|99|99|99|99999|0|99|0|3,9529348113486|312,281850096539|08203
2018|45|2|3228|2|10514|1|99|1|4|40|2|8|99|88|99|9999|99|99|888|3|0|45|45|0|99|99|0|99|88|99|0|1|2|88|45|2|1|88888|0|88|88|5,33200638962|325,25238976682|08109
2018|45|2|3228|2|10513|5|99|1|1|22|2|1|1|9|99|9999|99|99|22|3|0|45|45|0|99|99|0|99|10|99|0|6|99|99|99|99|99|99999|0|0|0|4,63276415802763|347,457311852072|08105
2018|45|2|3229|6|10515|4|0|2|1|6|99|1|2|9|99|9999|99|99|6|0|0|45|45|99|99|99|1|45|11|1|0|99|99|99|99|99|99|99999|99999|99|99|4,63504837567694|310,548241170355|08202
2018|45|2|3229|6|10520|1|99|1|1|71|1|1|2|13|99|1980|13|6|40|0|0|41|45|11|4|3|0|99|1|99|0|2|99|99|99|99|99|99999|0|99|45|8,0058853438289|192,141248251894|08115
2018|45|2|3229|6|10517|4|0|1|4|12|99|1|2|9|99|9999|99|99|12|0|0|45|45|99|99|99|1|45|11|5|0|0|99|99|99|99|99|99999|0|99|0|4,25344502159212|336,022156705778|08103
2018|45|2|3229|6|10518|4|99|2|1|14|1|3|2|1|2|2004|1|1|14|0|0|45|45|99|99|99|1|45|11|7|0|0|99|99|99|99|99|99999|0|99|0|3,9529348113486|312,281850096539|08203
2018|45|2|3229|6|10519|2|99|2|4|33|1|3|2|9|99|9999|99|99|33|0|0|45|45|0|99|99|0|99|11|4|0|5|99|99|99|99|99|99999|253|0|45|4,99755947654174|314,84624702213|08207
2018|45|2|3229|6|10516|4|0|2|4|9|99|1|2|9|99|9999|99|99|9|0|0|45|45|99|99|99|1|45|11|3|0|99|99|99|99|99|99|99999|99999|99|99|4,63504837567694|310,548241170355|08202
2018|45|2|3230|2|10521|2|99|2|4|38|4|1|1|9|99|9999|99|99|5|3|2|45|45|0|99|99|0|99|16|99|6|1|18|88|45|2|1|2200|0|2|45|4,06506857589767|321,140417495916|08208
2018|45|2|3230|2|10522|1|99|1|1|49|4|1|1|9|99|9999|99|99|38|3|2|45|45|0|99|99|0|99|14|99|0|1|18|88|45|1|11|3200|0|2|45|6,07221590402765|267,177499777217|08110
2018|45|2|3231|1|10523|1|99|2|5|73|2|1|1|9|99|9999|99|99|73|0|1|41|45|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|954|99|45|5,21760805462123|177,398673857122|08215
2018|45|2|3232|2|10524|2|99|2|1|40|7|3|2|9|99|9999|99|99|40|3|0|45|45|11|1|1|0|99|9|99|0|1|77|2|45|1|11|88888|0|1|45|5,36495881506285|295,072734828457|08209
2018|45|2|3232|2|10525|1|99|1|3|53|7|3|2|9|99|9999|99|99|2|3|0|0|0|11|1|1|0|99|11|5|0|6|99|99|99|99|99|99999|200|0|54|7,65910220683509|222,113963998218|08111
2018|45|2|3233|3|10527|2|99|2|1|63|7|1|2|9|99|9999|99|99|30|3|0|45|45|0|99|99|0|99|2|99|0|2|99|99|99|99|99|99999|954|99|45|6,5265700176989|156,637680424774|08213
2018|45|2|3233|3|10526|4|99|1|4|30|1|1|2|9|99|9999|99|99|30|3|0|45|45|0|99|99|0|99|13|1|0|1|1|2|45|3|1|1450|0|1|45|4,86102519832083|330,549713485816|08107
2018|45|2|3233|3|10528|1|99|1|4|65|7|1|2|9|99|9999|99|99|30|3|0|45|45|0|99|99|0|99|2|99|0|2|99|99|99|99|99|99999|954|99|45|4,51676107975642|117,435788073667|08114
2018|45|2|3234|4|10532|2|99|2|4|37|7|1|1|9|99|9999|99|99|37|3|0|45|45|0|99|99|0|99|11|5|0|5|99|99|99|99|99|99999|0|0|0|4,06506857589767|321,140417495916|08208
2018|45|2|3234|4|10529|4|0|2|4|10|99|1|1|9|99|9999|99|99|10|3|0|44|45|99|99|99|1|45|11|4|0|7|99|99|99|99|99|99999|0|99|0|3,9529348113486|312,281850096539|08203
2018|45|2|3234|4|10530|4|99|1|4|15|1|1|1|9|99|9999|99|99|15|3|0|45|45|99|99|99|1|45|7|99|0|7|99|99|99|99|99|99999|0|0|0|4,3309579399263|363,80046695381|08104
2018|45|2|3234|4|10531|1|99|1|1|34|7|1|1|9|99|9999|99|99|34|3|0|45|45|0|99|99|0|99|88|99|0|1|77|2|45|2|9|954|0|1|0|4,86102519832083|330,549713485816|08107
2018|45|2|3235|3|10535|1|99|1|1|55|7|3|1|9|99|9999|99|99|55|3|0|45|45|0|99|99|0|99|11|4|0|1|19|4|45|2|12|1300|0|2|45|8,29664953688076|182,526289811377|08112
2018|45|2|3235|3|10533|5|99|2|4|14|1|3|1|1|2|2014|1|1|12|3|0|45|45|99|99|99|1|45|11|8|0|7|99|99|99|99|99|99999|0|0|0|3,9529348113486|312,281850096539|08203
2018|45|2|3235|3|10534|2|99|2|1|42|7|3|1|9|99|9999|99|99|29|3|0|45|45|0|99|99|0|99|11|8|0|6|99|99|99|99|99|99999|130|0|45|5,36495881506285|295,072734828457|08209
2018|45|2|3236|2|10536|2|99|2|4|50|7|1|1|7|99|2008|7|1|10|3|0|45|45|0|99|99|0|99|88|99|0|1|4|2|45|1|11|88888|0|1|45|5,28040426120565|227,057383231843|08211
2018|45|2|3236|2|10537|1|99|1|4|52|7|1|1|13|99|1988|13|6|30|3|0|45|45|0|99|99|0|99|11|5|0|1|4|6|45|1|11|77777|0|3|0|7,65910220683509|222,113963998218|08111
2018|45|2|3237|2|10539|2|99|2|4|47|2|3|2|7|99|1996|1|1|20|3|0|45|45|0|99|99|0|99|14|99|0|0|99|99|99|99|99|99999|0|99|45|4,48288908720302|260,007567057775|08210
2018|45|2|3237|2|10538|1|99|1|4|46|2|3|1|9|99|9999|99|99|45|3|0|45|45|0|99|99|0|99|11|5|0|1|77|11|45|3|1|900|0|1|45|6,07221590402765|267,177499777217|08110
2018|45|2|3238|1|10540|1|99|1|88|65|5|1|1|9|99|9999|99|99|65|0|0|41|45|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|954|99|41|4,51676107975642|117,435788073667|08114
2018|45|2|3239|2|10541|1|99|2|1|38|2|1|1|1|1|2006|1|1|10|3|1|45|45|0|99|99|0|99|15|6|0|5|99|99|99|99|99|99999|0|1|45|4,06506857589767|321,140417495916|08208
2018|45|2|3239|2|10542|2|99|1|4|48|2|1|2|6|99|2007|1|6|8|3|0|45|45|0|99|99|0|99|13|1|0|1|77|88|41|2|1|3000|0|1|45|6,07221590402765|267,177499777217|08110
2018|45|2|3240|2|10544|6|99|2|4|67|8|3|2|15|99|1960|15|1|50|0|0|45|88|88|99|99|88|99|88|99|88|88|99|99|99|99|99|99999|88888|88|45|5,56761831137326|116,919984538839|08214
2018|45|2|3240|2|10543|1|99|1|4|40|7|3|1|9|99|9999|99|99|14|0|0|45|45|0|99|99|0|99|1|99|0|1|4|11|45|1|11|954|0|1|0|5,33200638962|325,25238976682|08109
2018|45|2|3241|5|10547|2|99|2|4|42|7|1|2|13|99|1994|13|1|17|3|2|41|41|0|99|99|0|99|4|99|0|1|13|88|1|7|1|1300|0|1|10|5,36495881506285|295,072734828457|08209
2018|45|2|3241|5|10548|6|99|1|2|54|1|1|2|13|99|2016|13|1|2|0|2|45|45|0|99|99|0|99|4|99|0|0|99|99|99|99|99|99999|954|99|0|7,65910220683509|222,113963998218|08111
2018|45|2|3241|5|10549|1|99|1|2|57|7|1|2|13|99|1994|1|6|17|3|2|0|0|0|99|99|0|99|4|99|0|1|77|88|53|88|1|1800|0|1|56|8,29664953688076|182,526289811377|08112
2018|45|2|3241|5|10545|4|99|2|1|18|1|1|1|1|1|2001|1|1|7|3|2|0|0|0|99|99|1|45|15|8|0|7|99|99|99|99|99|99999|0|1|0|4,14911551961826|323,631010530224|08204
2018|45|2|3241|5|10546|4|99|1|1|22|1|1|2|1|1|2001|1|1|7|3|2|41|41|0|99|99|0|99|14|99|0|7|99|99|99|99|99|99999|0|1|0|4,63276415802763|347,457311852072|08105
2018|45|2|3242|2|10551|2|99|2|1|57|1|1|1|10|99|2012|10|1|5|3|0|42|41|0|99|99|0|99|1|99|0|1|77|88|53|3|1|956|0|1|0|5,44710220424424|185,201474944304|08212
2018|45|2|3242|2|10550|1|99|1|2|54|1|1|2|14|99|2012|14|6|5|3|0|0|53|0|99|99|0|99|4|99|0|0|99|99|99|99|99|99999|963|99|42|7,65910220683509|222,113963998218|08111
2018|45|2|3243|5|10556|2|99|2|1|33|7|1|0|14|99|2011|14|6|7|3|0|41|41|0|99|99|0|99|4|99|0|5|99|99|99|99|99|99999|650|1|41|4,99755947654174|314,84624702213|08207
2018|45|2|3243|5|10553|4|0|1|2|10|99|2|2|14|99|2017|14|1|7|3|0|53|53|99|99|99|1|53|4|99|0|7|99|99|99|99|99|99999|0|99|0|4,25344502159212|336,022156705778|08103
2018|45|2|3243|5|10554|4|0|2|2|13|99|2|2|14|99|2011|14|1|7|3|0|53|0|99|99|99|1|53|12|99|0|7|99|99|99|99|99|99999|0|99|0|3,9529348113486|312,281850096539|08203
2018|45|2|3243|5|10555|1|99|1|2|33|7|3|2|14|99|2011|9|6|7|3|0|41|41|0|99|99|0|99|4|99|0|1|77|88|88|1|1|954|0|1|41|4,86102519832083|330,549713485816|08107
2018|45|2|3243|5|10552|4|0|2|2|9|99|1|1|14|99|2011|14|1|7|3|0|0|41|99|99|99|1|53|4|99|0|99|99|99|99|99|99|99999|99999|99|99|4,63504837567694|310,548241170355|08202
2018|45|2|3244|2|10557|4|0|2|1|10|99|1|1|9|99|9999|99|99|10|0|0|45|0|99|99|99|0|99|88|99|0|0|99|99|99|99|99|99999|0|99|0|3,9529348113486|312,281850096539|08203
2018|45|2|3244|2|10558|1|99|2|1|30|1|1|0|13|99|1997|13|1|22|0|0|45|45|9|1|3|0|99|11|8|0|0|99|99|99|99|99|99999|0|99|45|4,99755947654174|314,84624702213|08207
2018|45|2|3245|4|10559|4|0|2|1|0|99|1|1|9|99|9999|99|99|888|0|0|0|0|99|99|99|0|99|88|99|0|99|99|99|99|99|99|99999|99999|99|99|4,8392799411762|319,39247611763|08201
2018|45|2|3245|4|10562|1|99|2|1|25|2|1|1|1|1|2012|1|3|12|3|0|45|41|0|99|99|0|99|10|99|0|1|77|11|88|1|11|500|0|1|45|3,6663448970246|307,972971350067|08206
2018|45|2|3245|4|10560|4|1|2|1|4|99|1|1|1|1|2016|1|1|4|0|0|45|45|99|99|99|0|99|88|99|0|99|99|99|99|99|99|99999|99999|99|99|4,8392799411762|319,39247611763|08201
2018|45|2|3245|4|10561|2|99|1|1|25|2|1|1|1|1|2012|1|1|12|3|0|41|45|0|99|99|0|99|13|3|0|1|17|1|45|2|1|954|0|2|45|5,23485453686638|319,326126748849|08106
2018|45|2|3246|2|10563|6|99|2|2|18|1|2|1|1|2|2014|1|1|6|0|0|45|45|0|99|99|1|53|12|99|0|7|99|99|99|99|99|99999|0|1|45|4,14911551961826|323,631010530224|08204
2018|45|2|3246|2|10564|1|99|1|1|80|2|1|0|9|99|9999|99|99|17|0|0|45|41|0|99|99|0|99|88|99|0|4|99|99|99|99|99|99999|954|1|45|8,0058853438289|192,141248251894|08115
2018|45|2|3247|1|10565|1|99|1|4|63|6|0|99|6|99|8888|6|6|888|0|0|45|45|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|77777|99|45|5,61948661264859|151,726138541512|08113
2018|45|2|3248|2|10566|4|99|1|1|26|1|1|1|1|1|2002|9|1|12|3|0|45|45|0|99|99|0|99|16|99|0|1|11|4|45|2|11|88888|88888|2|45|5,23485453686638|319,326126748849|08106
2018|45|2|3248|2|10567|1|99|2|1|50|8|1|2|16|99|1973|1|1|12|3|0|45|45|0|99|99|0|99|8|99|0|4|99|99|99|99|99|99999|1300|0|41|5,28040426120565|227,057383231843|08211
2018|45|2|3249|2|10568|1|99|2|4|44|4|1|0|9|99|9999|99|99|44|3|0|45|45|0|99|99|0|99|11|6|0|1|4|2|45|1|12|500|0|1|45|5,36495881506285|295,072734828457|08209
2018|45|2|3249|2|10569|2|99|1|4|46|4|1|0|9|99|9999|99|99|46|3|0|45|45|0|99|99|0|99|11|3|0|1|77|1|45|2|9|984|0|2|45|6,07221590402765|267,177499777217|08110
2018|45|2|3250|2|10571|1|99|1|4|73|4|1|1|13|99|2006|1|3|12|0|0|53|45|0|99|99|0|99|11|4|0|2|99|99|99|99|99|99999|954|99|45|8,0058853438289|192,141248251894|08115
2018|45|2|3250|2|10570|2|99|2|1|66|4|1|1|13|99|2006|1|3|12|0|0|56|45|0|99|99|0|99|11|3|0|5|99|99|99|99|99|99999|0|0|0|5,56761831137326|116,919984538839|08214
2018|45|2|3251|1|10572|1|99|1|4|63|5|1|2|17|99|1990|17|6|28|0|0|45|45|0|99|99|0|99|1|99|0|6|99|99|99|99|99|99999|0|0|45|5,61948661264859|151,726138541512|08113
2018|45|2|3252|2|10574|2|99|1|4|64|4|0|99|9|99|9999|99|99|20|1|0|45|45|0|99|99|0|99|11|8|0|1|9|11|45|88|12|1000|0|3|45|5,61948661264859|151,726138541512|08113
2018|45|2|3252|2|10573|1|99|2|4|53|4|2|1|9|99|9999|99|99|20|3|0|45|45|0|99|99|0|99|14|99|0|1|18|4|45|2|12|1500|0|2|45|5,28040426120565|227,057383231843|08211
2018|45|2|3253|4|10575|4|1|2|4|11|99|1|1|9|99|9999|99|99|11|3|0|45|45|99|99|99|1|45|11|4|0|7|99|99|99|99|99|99999|0|99|0|3,9529348113486|312,281850096539|08203
2018|45|2|3253|4|10577|1|99|2|4|32|7|1|1|6|99|2005|6|1|13|3|0|45|45|0|99|99|0|99|11|4|0|5|99|99|99|99|99|99999|193|0|45|4,99755947654174|314,84624702213|08207
2018|45|2|3253|4|10578|2|99|1|4|33|7|1|1|9|99|9999|99|99|33|0|0|45|45|1|7|3|0|99|11|7|0|1|1|11|56|4|9|1000|0|1|45|4,86102519832083|330,549713485816|08107
2018|45|2|3253|4|10576|4|1|2|4|12|99|1|1|9|99|9999|99|99|12|3|0|45|45|99|99|99|1|45|11|6|0|7|99|99|99|99|99|99999|0|99|0|3,9529348113486|312,281850096539|08203
2018|45|2|3254|2|10580|1|99|1|1|79|7|1|2|9|99|9999|99|99|50|0|0|45|45|0|99|99|0|99|11|4|0|2|99|99|99|99|99|99999|954|99|45|8,0058853438289|192,141248251894|08115
2018|45|2|3254|2|10579|2|99|2|4|66|7|2|2|9|99|9999|99|99|25|0|0|45|45|0|99|99|0|99|11|4|0|2|99|99|99|99|99|99999|954|99|45|5,56761831137326|116,919984538839|08214
2018|45|2|3255|1|10581|1|99|2|4|76|8|1|1|9|99|9999|99|99|76|0|0|45|45|0|99|99|0|99|11|5|0|2|99|99|99|99|99|99999|954|99|0|5,21760805462123|177,398673857122|08215
2018|45|2|3256|4|10583|4|99|1|1|31|1|1|1|1|2|1987|1|1|31|3|0|45|45|0|99|99|0|99|14|99|0|1|9|1|1|5|1|1500|0|2|45|4,86102519832083|330,549713485816|08107
2018|45|2|3256|4|10584|2|99|1|1|53|4|1|1|9|99|9999|99|99|53|3|0|45|45|0|99|99|0|99|13|1|0|1|9|11|17|5|12|1500|0|1|45|7,65910220683509|222,113963998218|08111
2018|45|2|3256|4|10585|1|99|2|4|53|4|1|1|17|99|1966|17|1|53|3|0|45|45|0|99|99|0|99|13|2|0|5|99|99|99|99|99|99999|0|0|0|5,28040426120565|227,057383231843|08211
2018|45|2|3256|4|10582|6|1|2|1|1|99|0|99|1|2|2017|1|1|1|0|0|45|45|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|4,8392799411762|319,39247611763|08201
2018|45|2|3257|5|10587|4|99|2|1|36|7|1|1|9|99|9999|99|99|36|3|0|45|45|0|99|99|0|99|11|8|0|1|4|2|45|1|11|480|0|1|45|4,06506857589767|321,140417495916|08208
2018|45|2|3257|5|10586|6|1|2|4|11|99|1|1|1|2|2008|1|1|11|3|0|45|45|99|99|99|1|45|11|6|0|7|99|99|99|99|99|99999|0|99|0|3,9529348113486|312,281850096539|08203
2018|45|2|3257|5|10589|2|99|2|1|56|4|1|1|9|99|9999|99|99|56|0|0|45|45|0|99|99|0|99|11|3|0|5|99|99|99|99|99|99999|0|0|45|5,44710220424424|185,201474944304|08212
2018|45|2|3257|5|10590|1|99|1|4|66|4|1|1|9|99|9999|99|99|66|0|0|45|45|0|99|99|0|99|11|3|0|2|99|99|99|99|99|99999|954|99|45|4,51676107975642|117,435788073667|08114
2018|45|2|3257|5|10588|6|99|1|4|41|7|1|0|11|99|1998|11|6|20|3|0|45|45|0|99|99|0|99|11|3|0|6|99|99|99|99|99|99999|0|0|0|5,33200638962|325,25238976682|08109
2018|45|2|3258|2|10592|1|99|1|1|77|3|1|1|9|99|9999|99|99|17|0|0|54|45|0|99|99|0|99|11|2|0|2|99|99|99|99|99|99999|954|99|45|8,0058853438289|192,141248251894|08115
2018|45|2|3258|2|10591|2|99|2|4|73|3|1|1|9|99|9999|99|99|17|0|0|54|45|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|954|99|41|5,21760805462123|177,398673857122|08215
2018|45|2|3259|3|10595|1|99|1|1|46|1|1|0|9|99|9999|99|99|46|3|0|45|45|0|99|99|0|99|8|99|0|1|2|2|45|88|3|550|0|1|45|6,07221590402765|267,177499777217|08110
2018|45|2|3259|3|10593|4|99|1|1|21|1|0|99|1|2|1997|1|1|21|3|0|45|45|0|99|99|0|99|10|99|0|1|2|2|45|5|3|300|0|1|0|4,63276415802763|347,457311852072|08105
2018|45|2|3259|3|10594|2|99|2|4|44|1|3|1|9|99|9999|99|99|30|3|0|45|45|0|99|99|0|99|10|99|0|5|99|99|99|99|99|99999|0|0|41|5,36495881506285|295,072734828457|08209
2018|45|2|3260|2|10596|1|99|2|1|76|3|1|1|9|99|9999|99|99|28|0|0|4|45|0|99|99|0|99|8|99|0|2|99|99|99|99|99|99999|954|99|0|5,21760805462123|177,398673857122|08215
2018|45|2|3260|2|10597|2|99|1|4|90|3|1|1|6|99|1990|14|3|28|0|0|4|45|0|99|99|0|99|7|99|0|2|99|99|99|99|99|99999|954|99|0|8,0058853438289|192,141248251894|08115
2018|45|2|3261|2|10599|1|99|1|4|66|4|1|1|9|99|9999|99|99|36|0|0|41|45|0|99|99|0|99|11|1|0|1|2|2|45|5|3|900|0|1|0|4,51676107975642|117,435788073667|08114
2018|45|2|3261|2|10598|2|99|2|1|60|4|1|1|9|99|9999|99|99|36|0|0|41|45|0|99|99|0|99|11|1|0|2|99|99|99|99|99|99999|954|99|45|6,5265700176989|156,637680424774|08213
2018|45|2|3262|5|10604|1|99|1|4|64|1|3|1|15|99|2010|1|3|9|0|0|1|45|0|99|99|0|99|12|99|0|1|4|11|45|88|12|1000|0|1|45|5,61948661264859|151,726138541512|08113
2018|45|2|3262|5|10601|4|99|2|1|19|1|3|1|1|1|2010|1|1|9|0|0|1|45|0|99|99|0|99|13|3|0|1|4|2|45|1|11|700|0|1|0|4,14911551961826|323,631010530224|08204
